Concentraciones horarias para NO2 red GDL 2007

Fecha,Hora,AGU,CEN,LDO,MIR,OBL
2007-06-25,6,12.000000,15.000000,18.000000,43.000000,21.000000
2007-06-25,7,15.000000,15.000000,30.000000,46.000000,26.000000
2007-06-25,8,21.000000,16.000000,36.000000,52.000000,25.000000
2007-06-25,9,44.000000,17.000000,34.000000,50.000000,29.000000
2007-06-25,10,42.000000,16.000000,31.000000,54.000000,24.000000
2007-06-25,11,35.000000,24.000000,30.000000,42.000000,22.000000
2007-06-25,12,26.000000,17.000000,20.000000,34.000000,20.000000
2007-06-25,13,20.000000,17.000000,21.000000,29.000000,19.000000
2007-06-25,14,19.000000,14.000000,19.000000,33.000000,18.000000
2007-06-25,15,17.000000,15.000000,11.000000,31.000000,17.000000
2007-06-25,16,14.000000,15.000000,22.000000,37.000000,19.000000
2007-06-25,17,15.000000,15.000000,29.000000,39.000000,21.000000
2007-06-25,18,21.000000,15.000000,31.000000,48.000000,30.000000
2007-06-25,19,32.000000,15.000000,43.000000,62.000000,28.000000
2007-06-25,20,36.000000,15.000000,44.000000,56.000000,26.000000
2007-06-25,21,30.000000,15.000000,49.000000,88.000000,33.000000
2007-06-25,22,18.000000,20.000000,43.000000,82.000000,42.000000
2007-06-25,23,11.000000,15.000000,41.000000,51.000000,44.000000
2007-06-25,24,11.000000,15.000000,12.000000,22.000000,23.000000
2007-06-26,1,11.000000,15.000000,,,19.000000
2007-06-26,2,11.000000,15.000000,,,13.000000
2007-06-26,3,10.000000,24.000000,,,14.000000
2007-06-26,4,11.000000,15.000000,,,11.000000
2007-06-26,5,11.000000,14.000000,,,11.000000
2007-06-26,6,12.000000,22.000000,,,14.000000
2007-06-26,7,11.000000,18.000000,,,20.000000
2007-06-26,8,15.000000,17.000000,,,22.000000
2007-06-26,9,17.000000,16.000000,22.000000,,29.000000
2007-06-26,10,34.000000,15.000000,,,34.000000
2007-06-26,11,29.000000,14.000000,,,23.000000
2007-06-26,12,29.000000,15.000000,23.000000,,18.000000
2007-06-26,13,18.000000,23.000000,14.000000,,17.000000
2007-06-26,14,16.000000,15.000000,11.000000,,18.000000
2007-06-26,15,14.000000,15.000000,16.000000,,17.000000
2007-06-26,16,14.000000,15.000000,19.000000,,18.000000
2007-06-26,17,15.000000,15.000000,28.000000,27.000000,22.000000
2007-06-26,18,12.000000,15.000000,26.000000,47.000000,29.000000
2007-06-26,19,13.000000,15.000000,25.000000,66.000000,38.000000
2007-06-26,20,16.000000,15.000000,40.000000,69.000000,37.000000
2007-06-26,21,15.000000,15.000000,49.000000,73.000000,40.000000
2007-06-26,22,19.000000,15.000000,45.000000,61.000000,32.000000
2007-06-26,23,18.000000,29.000000,41.000000,67.000000,23.000000
2007-06-26,24,12.000000,16.000000,25.000000,56.000000,20.000000
2007-06-27,1,11.000000,14.000000,16.000000,46.000000,16.000000
2007-06-27,2,10.000000,15.000000,15.000000,47.000000,15.000000
2007-06-27,3,11.000000,17.000000,13.000000,41.000000,13.000000
2007-06-27,4,11.000000,15.000000,9.000000,43.000000,12.000000
2007-06-27,5,10.000000,15.000000,10.000000,43.000000,11.000000
2007-06-27,6,10.000000,16.000000,19.000000,47.000000,15.000000
2007-06-27,7,11.000000,15.000000,19.000000,56.000000,19.000000
2007-06-27,8,39.000000,14.000000,28.000000,55.000000,21.000000
2007-06-27,9,50.000000,21.000000,29.000000,55.000000,20.000000
2007-06-27,10,42.000000,15.000000,18.000000,48.000000,17.000000
2007-06-27,11,33.000000,14.000000,22.000000,46.000000,16.000000
2007-06-27,12,23.000000,17.000000,17.000000,39.000000,17.000000
2007-06-27,13,19.000000,15.000000,22.000000,40.000000,16.000000
2007-06-27,14,20.000000,15.000000,21.000000,41.000000,17.000000
2007-06-27,15,17.000000,19.000000,18.000000,41.000000,18.000000
2007-06-27,16,14.000000,14.000000,15.000000,41.000000,18.000000
2007-06-27,17,13.000000,14.000000,18.000000,50.000000,22.000000
2007-06-27,18,14.000000,25.000000,26.000000,22.000000,22.000000
2007-06-27,19,12.000000,26.000000,36.000000,,22.000000
2007-06-27,20,34.000000,15.000000,27.000000,,25.000000
2007-06-27,21,24.000000,15.000000,25.000000,,30.000000
2007-06-27,22,21.000000,22.000000,23.000000,,30.000000
2007-06-27,23,27.000000,16.000000,26.000000,,28.000000
2007-06-27,24,22.000000,14.000000,25.000000,,28.000000
2007-06-28,1,28.000000,15.000000,22.000000,,24.000000
2007-06-28,2,22.000000,16.000000,17.000000,,19.000000
2007-06-28,3,14.000000,15.000000,15.000000,,19.000000
2007-06-28,4,13.000000,15.000000,14.000000,,18.000000
2007-06-28,5,13.000000,15.000000,14.000000,,20.000000
2007-06-28,6,15.000000,14.000000,20.000000,,22.000000
2007-06-28,7,24.000000,15.000000,24.000000,,23.000000
2007-06-28,8,42.000000,16.000000,28.000000,,23.000000
2007-06-28,9,60.000000,16.000000,28.000000,,23.000000
2007-06-28,10,56.000000,15.000000,26.000000,13.000000,23.000000
2007-06-28,11,47.000000,15.000000,25.000000,19.000000,22.000000
2007-06-28,12,30.000000,22.000000,24.000000,32.000000,20.000000
2007-06-28,13,20.000000,25.000000,24.000000,41.000000,22.000000
2007-06-28,14,26.000000,21.000000,19.000000,47.000000,22.000000
2007-06-28,15,18.000000,15.000000,18.000000,35.000000,25.000000
2007-06-28,16,20.000000,15.000000,24.000000,54.000000,26.000000
2007-06-28,17,22.000000,16.000000,15.000000,21.000000,30.000000
2007-06-28,18,26.000000,14.000000,15.000000,19.000000,33.000000
2007-06-28,19,24.000000,15.000000,15.000000,21.000000,27.000000
2007-06-28,20,18.000000,15.000000,18.000000,20.000000,28.000000
2007-06-28,21,14.000000,14.000000,28.000000,21.000000,32.000000
2007-06-28,22,13.000000,25.000000,32.000000,22.000000,31.000000
2007-06-28,23,21.000000,22.000000,31.000000,20.000000,32.000000
2007-06-28,24,22.000000,15.000000,32.000000,18.000000,28.000000
2007-06-29,1,13.000000,15.000000,25.000000,22.000000,20.000000
2007-06-29,2,14.000000,16.000000,19.000000,29.000000,20.000000
2007-06-29,3,14.000000,17.000000,13.000000,19.000000,19.000000
2007-06-29,4,12.000000,16.000000,10.000000,23.000000,20.000000
2007-06-29,5,12.000000,18.000000,10.000000,13.000000,17.000000
2007-06-29,6,13.000000,15.000000,16.000000,18.000000,20.000000
2007-06-29,7,19.000000,15.000000,20.000000,24.000000,21.000000
2007-06-29,8,40.000000,21.000000,28.000000,29.000000,24.000000
2007-06-29,9,50.000000,22.000000,27.000000,33.000000,22.000000
2007-06-29,10,37.000000,14.000000,26.000000,34.000000,21.000000
2007-06-29,11,32.000000,15.000000,24.000000,28.000000,20.000000
2007-06-29,12,36.000000,15.000000,12.000000,23.000000,19.000000
2007-06-29,13,24.000000,15.000000,11.000000,18.000000,20.000000
2007-06-29,14,15.000000,15.000000,25.000000,17.000000,22.000000
2007-06-29,15,20.000000,15.000000,18.000000,20.000000,23.000000
2007-06-29,16,22.000000,14.000000,11.000000,18.000000,22.000000
2007-06-29,17,18.000000,15.000000,10.000000,16.000000,21.000000
2007-06-29,18,17.000000,15.000000,19.000000,21.000000,24.000000
2007-06-29,19,14.000000,14.000000,45.000000,19.000000,28.000000
2007-06-29,20,14.000000,15.000000,34.000000,21.000000,26.000000
2007-06-29,21,17.000000,15.000000,43.000000,19.000000,29.000000
2007-06-29,22,18.000000,15.000000,38.000000,18.000000,30.000000
2007-06-29,23,13.000000,15.000000,31.000000,13.000000,30.000000
2007-06-29,24,11.000000,26.000000,17.000000,11.000000,23.000000
2007-06-30,1,12.000000,16.000000,20.000000,11.000000,21.000000
2007-06-30,2,19.000000,22.000000,15.000000,13.000000,19.000000
2007-06-30,3,14.000000,15.000000,15.000000,10.000000,17.000000
2007-06-30,4,13.000000,15.000000,10.000000,11.000000,18.000000
2007-06-30,5,13.000000,15.000000,11.000000,12.000000,17.000000
2007-06-30,6,21.000000,26.000000,21.000000,25.000000,20.000000
2007-06-30,7,30.000000,16.000000,23.000000,24.000000,23.000000
2007-06-30,8,39.000000,20.000000,26.000000,26.000000,22.000000
2007-06-30,9,46.000000,15.000000,25.000000,25.000000,21.000000
2007-06-30,10,48.000000,15.000000,24.000000,24.000000,19.000000
2007-06-30,11,36.000000,17.000000,18.000000,18.000000,18.000000
2007-06-30,12,26.000000,14.000000,18.000000,14.000000,20.000000
2007-06-30,13,21.000000,31.000000,10.000000,12.000000,19.000000
2007-06-30,14,17.000000,14.000000,10.000000,13.000000,20.000000
2007-06-30,15,15.000000,21.000000,9.000000,11.000000,20.000000
2007-06-30,16,14.000000,15.000000,9.000000,11.000000,20.000000
2007-06-30,17,14.000000,15.000000,12.000000,11.000000,20.000000
2007-06-30,18,15.000000,17.000000,15.000000,10.000000,18.000000
2007-06-30,19,16.000000,15.000000,16.000000,12.000000,22.000000
2007-06-30,20,13.000000,18.000000,16.000000,10.000000,24.000000
2007-06-30,21,11.000000,15.000000,25.000000,15.000000,25.000000
2007-06-30,22,12.000000,15.000000,30.000000,15.000000,25.000000
2007-06-30,23,11.000000,15.000000,23.000000,18.000000,23.000000
2007-06-30,24,11.000000,15.000000,29.000000,15.000000,20.000000
2007-07-01,1,11.000000,15.000000,26.000000,13.000000,18.000000
2007-07-01,2,11.000000,20.000000,25.000000,15.000000,17.000000
2007-07-01,3,11.000000,15.000000,30.000000,25.000000,19.000000
2007-07-01,4,11.000000,15.000000,27.000000,22.000000,18.000000
2007-07-01,5,11.000000,15.000000,24.000000,23.000000,18.000000
2007-07-01,6,23.000000,14.000000,24.000000,21.000000,19.000000
2007-07-01,7,16.000000,22.000000,25.000000,22.000000,22.000000
2007-07-01,8,29.000000,15.000000,27.000000,21.000000,25.000000
2007-07-01,9,30.000000,15.000000,23.000000,23.000000,23.000000
2007-07-01,10,29.000000,15.000000,24.000000,17.000000,21.000000
2007-07-01,11,21.000000,15.000000,16.000000,18.000000,18.000000
2007-07-01,12,18.000000,14.000000,13.000000,14.000000,19.000000
2007-07-01,13,14.000000,15.000000,13.000000,12.000000,18.000000
2007-07-01,14,16.000000,15.000000,13.000000,11.000000,18.000000
2007-07-01,15,17.000000,15.000000,9.000000,10.000000,19.000000
2007-07-01,16,15.000000,15.000000,10.000000,12.000000,19.000000
2007-07-01,17,15.000000,15.000000,9.000000,10.000000,18.000000
2007-07-01,18,13.000000,15.000000,7.000000,8.000000,20.000000
2007-07-01,19,13.000000,16.000000,16.000000,13.000000,18.000000
2007-07-01,20,12.000000,15.000000,23.000000,13.000000,24.000000
2007-07-01,21,11.000000,15.000000,25.000000,15.000000,27.000000
2007-07-01,22,11.000000,15.000000,29.000000,17.000000,24.000000
2007-07-01,23,11.000000,26.000000,34.000000,14.000000,23.000000
2007-07-01,24,11.000000,15.000000,22.000000,15.000000,21.000000
2007-07-02,1,11.000000,16.000000,22.000000,11.000000,18.000000
2007-07-02,2,11.000000,15.000000,20.000000,13.000000,19.000000
2007-07-02,3,11.000000,15.000000,18.000000,11.000000,19.000000
2007-07-02,4,12.000000,14.000000,12.000000,13.000000,16.000000
2007-07-02,5,11.000000,18.000000,14.000000,17.000000,16.000000
2007-07-02,6,13.000000,15.000000,15.000000,22.000000,17.000000
2007-07-02,7,45.000000,15.000000,25.000000,22.000000,21.000000
2007-07-02,8,30.000000,15.000000,25.000000,21.000000,23.000000
2007-07-02,9,36.000000,15.000000,24.000000,27.000000,23.000000
2007-07-02,10,71.000000,15.000000,24.000000,27.000000,21.000000
2007-07-02,11,55.000000,15.000000,18.000000,20.000000,21.000000
2007-07-02,12,26.000000,15.000000,11.000000,17.000000,20.000000
2007-07-02,13,17.000000,22.000000,16.000000,14.000000,20.000000
2007-07-02,14,19.000000,15.000000,8.000000,13.000000,23.000000
2007-07-02,15,15.000000,14.000000,11.000000,15.000000,24.000000
2007-07-02,16,14.000000,15.000000,11.000000,16.000000,24.000000
2007-07-02,17,13.000000,13.000000,14.000000,19.000000,25.000000
2007-07-02,18,12.000000,15.000000,21.000000,37.000000,31.000000
2007-07-02,19,13.000000,15.000000,36.000000,34.000000,34.000000
2007-07-02,20,13.000000,16.000000,34.000000,42.000000,23.000000
2007-07-02,21,13.000000,23.000000,45.000000,27.000000,30.000000
2007-07-02,22,13.000000,15.000000,41.000000,24.000000,25.000000
2007-07-02,23,12.000000,15.000000,37.000000,22.000000,21.000000
2007-07-02,24,11.000000,18.000000,36.000000,19.000000,27.000000
2007-07-03,1,10.000000,15.000000,33.000000,15.000000,24.000000
2007-07-03,2,11.000000,15.000000,21.000000,11.000000,20.000000
2007-07-03,3,11.000000,15.000000,16.000000,10.000000,19.000000
2007-07-03,4,11.000000,15.000000,18.000000,13.000000,19.000000
2007-07-03,5,11.000000,16.000000,24.000000,13.000000,19.000000
2007-07-03,6,14.000000,15.000000,23.000000,18.000000,20.000000
2007-07-03,7,33.000000,26.000000,25.000000,20.000000,21.000000
2007-07-03,8,75.000000,15.000000,31.000000,22.000000,24.000000
2007-07-03,9,49.000000,15.000000,32.000000,25.000000,25.000000
2007-07-03,10,17.000000,15.000000,32.000000,21.000000,25.000000
2007-07-03,11,15.000000,24.000000,23.000000,21.000000,23.000000
2007-07-03,12,17.000000,14.000000,28.000000,22.000000,19.000000
2007-07-03,13,18.000000,15.000000,23.000000,23.000000,22.000000
2007-07-03,14,17.000000,25.000000,24.000000,25.000000,19.000000
2007-07-03,15,15.000000,15.000000,24.000000,21.000000,22.000000
2007-07-03,16,13.000000,15.000000,19.000000,20.000000,21.000000
2007-07-03,17,12.000000,16.000000,22.000000,18.000000,20.000000
2007-07-03,18,13.000000,14.000000,23.000000,19.000000,18.000000
2007-07-03,19,15.000000,26.000000,29.000000,19.000000,23.000000
2007-07-03,20,13.000000,15.000000,45.000000,32.000000,34.000000
2007-07-03,21,21.000000,15.000000,52.000000,40.000000,40.000000
2007-07-03,22,55.000000,15.000000,44.000000,43.000000,36.000000
2007-07-03,23,25.000000,11.000000,49.000000,40.000000,32.000000
2007-07-03,24,26.000000,14.000000,44.000000,37.000000,32.000000
2007-07-04,1,33.000000,15.000000,40.000000,33.000000,33.000000
2007-07-04,2,18.000000,25.000000,31.000000,29.000000,27.000000
2007-07-04,3,16.000000,14.000000,21.000000,27.000000,29.000000
2007-07-04,4,11.000000,15.000000,20.000000,23.000000,28.000000
2007-07-04,5,11.000000,14.000000,18.000000,11.000000,27.000000
2007-07-04,6,11.000000,14.000000,19.000000,12.000000,25.000000
2007-07-04,7,12.000000,22.000000,32.000000,24.000000,26.000000
2007-07-04,8,49.000000,25.000000,28.000000,24.000000,22.000000
2007-07-04,9,58.000000,15.000000,25.000000,24.000000,24.000000
2007-07-04,10,50.000000,15.000000,21.000000,20.000000,22.000000
2007-07-04,11,26.000000,15.000000,16.000000,21.000000,25.000000
2007-07-04,12,21.000000,24.000000,12.000000,19.000000,23.000000
2007-07-04,13,19.000000,14.000000,11.000000,46.000000,21.000000
2007-07-04,14,15.000000,14.000000,10.000000,17.000000,21.000000
2007-07-04,15,15.000000,15.000000,11.000000,21.000000,19.000000
2007-07-04,16,15.000000,15.000000,12.000000,47.000000,21.000000
2007-07-04,17,18.000000,14.000000,9.000000,24.000000,24.000000
2007-07-04,18,13.000000,15.000000,11.000000,24.000000,22.000000
2007-07-04,19,12.000000,18.000000,11.000000,22.000000,24.000000
2007-07-04,20,24.000000,15.000000,28.000000,28.000000,28.000000
2007-07-04,21,36.000000,14.000000,32.000000,46.000000,27.000000
2007-07-04,22,22.000000,15.000000,46.000000,40.000000,31.000000
2007-07-04,23,11.000000,15.000000,42.000000,37.000000,26.000000
2007-07-04,24,16.000000,15.000000,29.000000,31.000000,26.000000
2007-07-05,1,16.000000,15.000000,43.000000,46.000000,26.000000
2007-07-05,2,12.000000,16.000000,35.000000,65.000000,25.000000
2007-07-05,3,11.000000,15.000000,19.000000,24.000000,23.000000
2007-07-05,4,11.000000,15.000000,18.000000,7.000000,19.000000
2007-07-05,5,13.000000,16.000000,18.000000,24.000000,19.000000
2007-07-05,6,11.000000,17.000000,23.000000,25.000000,21.000000
2007-07-05,7,26.000000,15.000000,26.000000,23.000000,25.000000
2007-07-05,8,37.000000,15.000000,31.000000,5.000000,26.000000
2007-07-05,9,35.000000,15.000000,35.000000,31.000000,25.000000
2007-07-05,10,42.000000,14.000000,35.000000,30.000000,26.000000
2007-07-05,11,36.000000,15.000000,28.000000,56.000000,22.000000
2007-07-05,12,19.000000,15.000000,24.000000,40.000000,22.000000
2007-07-05,13,16.000000,15.000000,19.000000,28.000000,23.000000
2007-07-05,14,15.000000,15.000000,24.000000,24.000000,22.000000
2007-07-05,15,14.000000,14.000000,20.000000,22.000000,19.000000
2007-07-05,16,15.000000,15.000000,15.000000,19.000000,22.000000
2007-07-05,17,15.000000,16.000000,13.000000,17.000000,25.000000
2007-07-05,18,14.000000,15.000000,16.000000,15.000000,26.000000
2007-07-05,19,13.000000,23.000000,17.000000,22.000000,28.000000
2007-07-05,20,12.000000,15.000000,25.000000,21.000000,33.000000
2007-07-05,21,11.000000,15.000000,36.000000,22.000000,24.000000
2007-07-05,22,14.000000,14.000000,41.000000,31.000000,25.000000
2007-07-05,23,12.000000,17.000000,44.000000,43.000000,27.000000
2007-07-05,24,28.000000,15.000000,39.000000,44.000000,25.000000
2007-07-06,1,12.000000,15.000000,38.000000,39.000000,25.000000
2007-07-06,2,11.000000,23.000000,28.000000,30.000000,22.000000
2007-07-06,3,11.000000,14.000000,20.000000,38.000000,21.000000
2007-07-06,4,11.000000,15.000000,13.000000,19.000000,17.000000
2007-07-06,5,10.000000,15.000000,14.000000,16.000000,19.000000
2007-07-06,6,12.000000,23.000000,19.000000,24.000000,22.000000
2007-07-06,7,11.000000,16.000000,24.000000,22.000000,24.000000
2007-07-06,8,19.000000,15.000000,34.000000,31.000000,27.000000
2007-07-06,9,35.000000,23.000000,34.000000,36.000000,25.000000
2007-07-06,10,35.000000,15.000000,35.000000,42.000000,25.000000
2007-07-06,11,26.000000,15.000000,29.000000,43.000000,22.000000
2007-07-06,12,25.000000,18.000000,23.000000,34.000000,20.000000
2007-07-06,13,30.000000,16.000000,24.000000,31.000000,21.000000
2007-07-06,14,20.000000,15.000000,21.000000,23.000000,19.000000
2007-07-06,15,16.000000,15.000000,21.000000,24.000000,19.000000
2007-07-06,16,14.000000,37.000000,17.000000,21.000000,18.000000
2007-07-06,17,14.000000,14.000000,16.000000,17.000000,17.000000
2007-07-06,18,16.000000,16.000000,16.000000,17.000000,20.000000
2007-07-06,19,14.000000,43.000000,20.000000,19.000000,23.000000
2007-07-06,20,12.000000,16.000000,19.000000,20.000000,23.000000
2007-07-06,21,13.000000,18.000000,24.000000,22.000000,22.000000
2007-07-06,22,11.000000,31.000000,44.000000,29.000000,27.000000
2007-07-06,23,12.000000,38.000000,49.000000,47.000000,27.000000
2007-07-06,24,13.000000,39.000000,48.000000,42.000000,31.000000
2007-07-07,1,12.000000,33.000000,39.000000,46.000000,28.000000
2007-07-07,2,23.000000,30.000000,28.000000,31.000000,22.000000
2007-07-07,3,23.000000,23.000000,24.000000,35.000000,18.000000
2007-07-07,4,11.000000,23.000000,23.000000,32.000000,20.000000
2007-07-07,5,11.000000,24.000000,22.000000,23.000000,20.000000
2007-07-07,6,11.000000,28.000000,32.000000,24.000000,25.000000
2007-07-07,7,14.000000,33.000000,40.000000,30.000000,27.000000
2007-07-07,8,54.000000,33.000000,40.000000,42.000000,26.000000
2007-07-07,9,57.000000,34.000000,34.000000,42.000000,27.000000
2007-07-07,10,33.000000,31.000000,29.000000,56.000000,23.000000
2007-07-07,11,21.000000,26.000000,27.000000,40.000000,22.000000
2007-07-07,12,20.000000,23.000000,20.000000,33.000000,19.000000
2007-07-07,13,16.000000,24.000000,18.000000,29.000000,19.000000
2007-07-07,14,13.000000,21.000000,17.000000,17.000000,17.000000
2007-07-07,15,14.000000,21.000000,16.000000,15.000000,19.000000
2007-07-07,16,13.000000,21.000000,14.000000,9.000000,18.000000
2007-07-07,17,13.000000,24.000000,24.000000,11.000000,18.000000
2007-07-07,18,12.000000,24.000000,22.000000,11.000000,19.000000
2007-07-07,19,11.000000,25.000000,34.000000,20.000000,22.000000
2007-07-07,20,14.000000,29.000000,31.000000,21.000000,25.000000
2007-07-07,21,12.000000,32.000000,28.000000,21.000000,29.000000
2007-07-07,22,16.000000,30.000000,35.000000,19.000000,24.000000
2007-07-07,23,12.000000,32.000000,36.000000,30.000000,31.000000
2007-07-07,24,11.000000,33.000000,39.000000,29.000000,32.000000
2007-07-08,1,12.000000,28.000000,36.000000,26.000000,20.000000
2007-07-08,2,10.000000,25.000000,27.000000,29.000000,19.000000
2007-07-08,3,14.000000,27.000000,27.000000,24.000000,20.000000
2007-07-08,4,18.000000,27.000000,22.000000,22.000000,19.000000
2007-07-08,5,15.000000,28.000000,24.000000,22.000000,24.000000
2007-07-08,6,13.000000,33.000000,33.000000,31.000000,25.000000
2007-07-08,7,24.000000,35.000000,38.000000,33.000000,26.000000
2007-07-08,8,44.000000,33.000000,36.000000,33.000000,25.000000
2007-07-08,9,24.000000,35.000000,39.000000,41.000000,24.000000
2007-07-08,10,19.000000,35.000000,26.000000,38.000000,21.000000
2007-07-08,11,21.000000,31.000000,16.000000,34.000000,19.000000
2007-07-08,12,18.000000,21.000000,22.000000,23.000000,18.000000
2007-07-08,13,15.000000,,19.000000,15.000000,18.000000
2007-07-08,14,13.000000,34.000000,18.000000,15.000000,20.000000
2007-07-08,15,13.000000,39.000000,15.000000,15.000000,23.000000
2007-07-08,16,11.000000,40.000000,22.000000,14.000000,24.000000
2007-07-08,17,12.000000,39.000000,31.000000,18.000000,28.000000
2007-07-08,18,17.000000,64.000000,22.000000,44.000000,29.000000
2007-07-08,19,12.000000,61.000000,15.000000,52.000000,29.000000
2007-07-08,20,13.000000,46.000000,30.000000,33.000000,31.000000
2007-07-08,21,12.000000,49.000000,41.000000,23.000000,34.000000
2007-07-08,22,11.000000,38.000000,32.000000,19.000000,29.000000
2007-07-08,23,12.000000,43.000000,30.000000,28.000000,27.000000
2007-07-08,24,11.000000,44.000000,39.000000,28.000000,30.000000
2007-07-09,1,12.000000,46.000000,40.000000,29.000000,29.000000
2007-07-09,2,13.000000,44.000000,35.000000,30.000000,34.000000
2007-07-09,3,16.000000,43.000000,31.000000,28.000000,32.000000
2007-07-09,4,14.000000,42.000000,25.000000,28.000000,33.000000
2007-07-09,5,15.000000,42.000000,21.000000,25.000000,31.000000
2007-07-09,6,19.000000,40.000000,26.000000,27.000000,34.000000
2007-07-09,7,34.000000,41.000000,34.000000,30.000000,35.000000
2007-07-09,8,136.000000,42.000000,35.000000,33.000000,27.000000
2007-07-09,9,113.000000,48.000000,32.000000,31.000000,25.000000
2007-07-09,10,34.000000,49.000000,25.000000,34.000000,30.000000
2007-07-09,11,26.000000,46.000000,34.000000,29.000000,38.000000
2007-07-09,12,24.000000,51.000000,35.000000,37.000000,31.000000
2007-07-09,13,17.000000,50.000000,30.000000,47.000000,22.000000
2007-07-09,14,15.000000,48.000000,27.000000,47.000000,22.000000
2007-07-09,15,12.000000,47.000000,29.000000,39.000000,22.000000
2007-07-09,16,13.000000,43.000000,26.000000,26.000000,23.000000
2007-07-09,17,11.000000,40.000000,20.000000,22.000000,22.000000
2007-07-09,18,11.000000,41.000000,21.000000,29.000000,23.000000
2007-07-09,19,13.000000,52.000000,26.000000,35.000000,22.000000
2007-07-09,20,22.000000,83.000000,39.000000,48.000000,29.000000
2007-07-09,21,22.000000,78.000000,66.000000,59.000000,57.000000
2007-07-09,22,16.000000,59.000000,61.000000,46.000000,36.000000
2007-07-09,23,12.000000,49.000000,45.000000,34.000000,31.000000
2007-07-09,24,13.000000,47.000000,41.000000,31.000000,26.000000
2007-07-10,1,11.000000,47.000000,41.000000,20.000000,25.000000
2007-07-10,2,18.000000,44.000000,33.000000,30.000000,27.000000
2007-07-10,3,15.000000,45.000000,20.000000,29.000000,22.000000
2007-07-10,4,13.000000,43.000000,20.000000,22.000000,20.000000
2007-07-10,5,12.000000,43.000000,21.000000,27.000000,20.000000
2007-07-10,6,16.000000,43.000000,31.000000,29.000000,24.000000
2007-07-10,7,25.000000,41.000000,38.000000,33.000000,25.000000
2007-07-10,8,84.000000,42.000000,40.000000,42.000000,28.000000
2007-07-10,9,79.000000,45.000000,35.000000,38.000000,24.000000
2007-07-10,10,26.000000,59.000000,30.000000,33.000000,31.000000
2007-07-10,11,22.000000,53.000000,39.000000,37.000000,22.000000
2007-07-10,12,17.000000,52.000000,41.000000,40.000000,23.000000
2007-07-10,13,17.000000,37.000000,33.000000,25.000000,20.000000
2007-07-10,14,15.000000,35.000000,21.000000,19.000000,16.000000
2007-07-10,15,13.000000,33.000000,22.000000,17.000000,16.000000
2007-07-10,16,13.000000,32.000000,21.000000,23.000000,18.000000
2007-07-10,17,14.000000,36.000000,25.000000,22.000000,23.000000
2007-07-10,18,27.000000,41.000000,33.000000,19.000000,24.000000
2007-07-10,19,22.000000,53.000000,21.000000,27.000000,26.000000
2007-07-10,20,23.000000,58.000000,36.000000,23.000000,34.000000
2007-07-10,21,14.000000,64.000000,51.000000,16.000000,42.000000
2007-07-10,22,12.000000,54.000000,36.000000,16.000000,36.000000
2007-07-10,23,11.000000,37.000000,30.000000,18.000000,21.000000
2007-07-10,24,11.000000,40.000000,37.000000,17.000000,22.000000
2007-07-11,1,11.000000,41.000000,28.000000,13.000000,19.000000
2007-07-11,2,11.000000,35.000000,26.000000,13.000000,17.000000
2007-07-11,3,11.000000,36.000000,17.000000,16.000000,17.000000
2007-07-11,4,11.000000,35.000000,21.000000,16.000000,15.000000
2007-07-11,5,12.000000,31.000000,15.000000,21.000000,16.000000
2007-07-11,6,12.000000,35.000000,20.000000,25.000000,21.000000
2007-07-11,7,36.000000,45.000000,29.000000,28.000000,26.000000
2007-07-11,8,68.000000,50.000000,33.000000,30.000000,25.000000
2007-07-11,9,46.000000,49.000000,19.000000,25.000000,27.000000
2007-07-11,10,32.000000,48.000000,17.000000,20.000000,24.000000
2007-07-11,11,20.000000,49.000000,13.000000,20.000000,27.000000
2007-07-11,12,20.000000,44.000000,12.000000,24.000000,
2007-07-11,13,22.000000,35.000000,17.000000,15.000000,
2007-07-11,14,18.000000,33.000000,17.000000,17.000000,19.000000
2007-07-11,15,18.000000,34.000000,23.000000,19.000000,20.000000
2007-07-11,16,18.000000,34.000000,20.000000,17.000000,20.000000
2007-07-11,17,19.000000,33.000000,20.000000,17.000000,21.000000
2007-07-11,18,19.000000,33.000000,28.000000,16.000000,20.000000
2007-07-11,19,19.000000,36.000000,29.000000,19.000000,22.000000
2007-07-11,20,20.000000,40.000000,33.000000,20.000000,24.000000
2007-07-11,21,13.000000,50.000000,27.000000,18.000000,26.000000
2007-07-11,22,14.000000,49.000000,29.000000,26.000000,27.000000
2007-07-11,23,23.000000,58.000000,34.000000,34.000000,33.000000
2007-07-11,24,15.000000,63.000000,28.000000,29.000000,26.000000
2007-07-12,1,11.000000,61.000000,43.000000,36.000000,29.000000
2007-07-12,2,25.000000,48.000000,24.000000,40.000000,23.000000
2007-07-12,3,22.000000,41.000000,17.000000,41.000000,21.000000
2007-07-12,4,12.000000,36.000000,22.000000,24.000000,17.000000
2007-07-12,5,11.000000,32.000000,19.000000,24.000000,17.000000
2007-07-12,6,11.000000,33.000000,28.000000,27.000000,23.000000
2007-07-12,7,16.000000,47.000000,36.000000,34.000000,28.000000
2007-07-12,8,38.000000,53.000000,38.000000,36.000000,29.000000
2007-07-12,9,56.000000,45.000000,30.000000,33.000000,24.000000
2007-07-12,10,54.000000,41.000000,22.000000,26.000000,23.000000
2007-07-12,11,32.000000,38.000000,19.000000,25.000000,20.000000
2007-07-12,12,20.000000,33.000000,21.000000,18.000000,16.000000
