Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,PIN,TLA,VAL
2011-01-05,09,77.000000,67.000000,51.000000,30.000000,64.000000,35.000000,,42.000000,72.000000
2011-01-05,10,115.000000,55.000000,50.000000,18.000000,99.000000,26.000000,,32.000000,87.000000
2011-01-05,11,116.000000,25.000000,44.000000,11.000000,60.000000,19.000000,,30.000000,34.000000
2011-01-05,12,35.000000,17.000000,21.000000,15.000000,50.000000,13.000000,,30.000000,23.000000
2011-01-05,13,30.000000,15.000000,17.000000,11.000000,29.000000,9.000000,,13.000000,13.000000
2011-01-05,14,18.000000,8.000000,15.000000,12.000000,23.000000,7.000000,,12.000000,8.000000
2011-01-05,15,19.000000,12.000000,16.000000,9.000000,20.000000,7.000000,,10.000000,7.000000
2011-01-05,16,14.000000,10.000000,16.000000,14.000000,18.000000,8.000000,,10.000000,7.000000
2011-01-05,17,18.000000,14.000000,17.000000,23.000000,32.000000,10.000000,,17.000000,9.000000
2011-01-05,18,43.000000,34.000000,42.000000,35.000000,46.000000,23.000000,,37.000000,32.000000
2011-01-05,19,52.000000,37.000000,48.000000,37.000000,46.000000,31.000000,,37.000000,39.000000
2011-01-05,20,43.000000,40.000000,45.000000,35.000000,44.000000,32.000000,,41.000000,37.000000
2011-01-05,21,42.000000,40.000000,51.000000,34.000000,46.000000,33.000000,,43.000000,35.000000
2011-01-05,22,38.000000,40.000000,54.000000,35.000000,47.000000,32.000000,,42.000000,28.000000
2011-01-05,23,24.000000,37.000000,55.000000,32.000000,46.000000,29.000000,,36.000000,19.000000
2011-01-06,00,30.000000,35.000000,48.000000,30.000000,49.000000,25.000000,,31.000000,14.000000
2011-01-06,01,31.000000,31.000000,42.000000,26.000000,44.000000,26.000000,,29.000000,29.000000
2011-01-06,02,33.000000,29.000000,39.000000,24.000000,41.000000,23.000000,,32.000000,24.000000
2011-01-06,03,33.000000,28.000000,37.000000,22.000000,38.000000,24.000000,,28.000000,30.000000
2011-01-06,04,24.000000,26.000000,35.000000,22.000000,38.000000,27.000000,,27.000000,31.000000
2011-01-06,05,30.000000,26.000000,34.000000,23.000000,39.000000,26.000000,,29.000000,30.000000
2011-01-06,06,28.000000,28.000000,39.000000,24.000000,40.000000,26.000000,,27.000000,39.000000
2011-01-06,07,28.000000,29.000000,37.000000,25.000000,42.000000,26.000000,,30.000000,30.000000
2011-01-06,08,33.000000,42.000000,44.000000,22.000000,51.000000,29.000000,,34.000000,33.000000
2011-01-06,09,51.000000,69.000000,55.000000,20.000000,70.000000,23.000000,,29.000000,44.000000
2011-01-06,10,82.000000,47.000000,38.000000,18.000000,98.000000,21.000000,,23.000000,68.000000
2011-01-06,11,69.000000,37.000000,31.000000,12.000000,70.000000,18.000000,,19.000000,42.000000
2011-01-06,12,37.000000,21.000000,30.000000,11.000000,34.000000,16.000000,,13.000000,20.000000
2011-01-06,13,35.000000,23.000000,23.000000,10.000000,26.000000,8.000000,,16.000000,16.000000
2011-01-06,14,20.000000,15.000000,27.000000,14.000000,32.000000,14.000000,,24.000000,11.000000
2011-01-06,15,21.000000,13.000000,23.000000,21.000000,28.000000,7.000000,,21.000000,10.000000
2011-01-06,16,28.000000,16.000000,22.000000,19.000000,25.000000,8.000000,,23.000000,18.000000
2011-01-06,17,21.000000,22.000000,35.000000,32.000000,29.000000,14.000000,,29.000000,19.000000
2011-01-06,18,38.000000,35.000000,43.000000,38.000000,44.000000,24.000000,,37.000000,28.000000
2011-01-06,19,47.000000,40.000000,48.000000,38.000000,48.000000,32.000000,,40.000000,41.000000
2011-01-06,20,49.000000,42.000000,47.000000,38.000000,45.000000,33.000000,,42.000000,43.000000
2011-01-06,21,47.000000,44.000000,50.000000,40.000000,46.000000,34.000000,,42.000000,41.000000
2011-01-06,22,44.000000,42.000000,54.000000,37.000000,50.000000,33.000000,,41.000000,37.000000
2011-01-06,23,33.000000,39.000000,51.000000,34.000000,51.000000,31.000000,,39.000000,30.000000
2011-01-07,00,38.000000,36.000000,46.000000,31.000000,47.000000,30.000000,,42.000000,35.000000
2011-01-07,01,34.000000,33.000000,49.000000,30.000000,41.000000,32.000000,,36.000000,33.000000
2011-01-07,02,36.000000,32.000000,41.000000,30.000000,44.000000,30.000000,,35.000000,28.000000
2011-01-07,03,35.000000,30.000000,45.000000,24.000000,44.000000,31.000000,,32.000000,35.000000
2011-01-07,04,28.000000,30.000000,44.000000,28.000000,42.000000,31.000000,,30.000000,31.000000
2011-01-07,05,29.000000,28.000000,41.000000,28.000000,47.000000,30.000000,,32.000000,31.000000
2011-01-07,06,31.000000,30.000000,43.000000,27.000000,49.000000,30.000000,,33.000000,31.000000
2011-01-07,07,29.000000,30.000000,42.000000,28.000000,50.000000,30.000000,,37.000000,35.000000
2011-01-07,08,31.000000,38.000000,46.000000,32.000000,55.000000,31.000000,,50.000000,43.000000
2011-01-07,09,46.000000,58.000000,52.000000,37.000000,72.000000,31.000000,,79.000000,67.000000
2011-01-07,10,68.000000,61.000000,74.000000,23.000000,73.000000,31.000000,,82.000000,128.000000
2011-01-07,11,77.000000,52.000000,54.000000,22.000000,60.000000,18.000000,,72.000000,118.000000
2011-01-07,12,54.000000,39.000000,35.000000,23.000000,68.000000,14.000000,,63.000000,66.000000
2011-01-07,13,86.000000,42.000000,45.000000,50.000000,52.000000,20.000000,,51.000000,38.000000
2011-01-07,14,51.000000,38.000000,36.000000,44.000000,48.000000,25.000000,,47.000000,15.000000
2011-01-07,15,14.000000,16.000000,24.000000,37.000000,23.000000,17.000000,,28.000000,12.000000
2011-01-07,16,10.000000,20.000000,26.000000,18.000000,18.000000,11.000000,,18.000000,11.000000
2011-01-07,17,18.000000,22.000000,33.000000,18.000000,20.000000,13.000000,,23.000000,16.000000
2011-01-07,18,37.000000,39.000000,46.000000,37.000000,42.000000,20.000000,,37.000000,24.000000
2011-01-07,19,52.000000,47.000000,51.000000,42.000000,53.000000,38.000000,,44.000000,39.000000
2011-01-07,20,45.000000,46.000000,48.000000,38.000000,48.000000,34.000000,,43.000000,34.000000
2011-01-07,21,43.000000,42.000000,48.000000,35.000000,41.000000,34.000000,,42.000000,37.000000
2011-01-07,22,41.000000,40.000000,46.000000,30.000000,42.000000,32.000000,,35.000000,37.000000
2011-01-07,23,34.000000,37.000000,49.000000,28.000000,44.000000,35.000000,,33.000000,35.000000
2011-01-08,00,26.000000,34.000000,46.000000,28.000000,41.000000,31.000000,,33.000000,28.000000
2011-01-08,01,26.000000,28.000000,37.000000,26.000000,33.000000,22.000000,,30.000000,25.000000
2011-01-08,02,29.000000,29.000000,35.000000,23.000000,30.000000,19.000000,,27.000000,28.000000
2011-01-08,03,24.000000,29.000000,35.000000,24.000000,28.000000,19.000000,,27.000000,19.000000
