Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,VAL
2008-07-01,12,14.000000,,15.000000,12.000000,7.000000,10.000000,13.000000
2008-07-01,13,14.000000,,15.000000,14.000000,9.000000,11.000000,13.000000
2008-07-01,14,16.000000,,18.000000,10.000000,8.000000,11.000000,17.000000
2008-07-01,15,12.000000,,21.000000,8.000000,9.000000,11.000000,14.000000
2008-07-01,16,10.000000,,19.000000,7.000000,8.000000,12.000000,13.000000
2008-07-01,17,9.000000,,19.000000,6.000000,8.000000,11.000000,13.000000
2008-07-01,18,12.000000,,21.000000,8.000000,11.000000,13.000000,15.000000
2008-07-01,19,12.000000,,23.000000,12.000000,13.000000,12.000000,18.000000
2008-07-01,20,16.000000,,24.000000,15.000000,16.000000,11.000000,20.000000
2008-07-01,21,17.000000,,25.000000,17.000000,15.000000,13.000000,23.000000
2008-07-01,22,15.000000,,24.000000,14.000000,15.000000,11.000000,21.000000
2008-07-01,23,10.000000,,20.000000,9.000000,11.000000,14.000000,12.000000
2008-07-02,00,8.000000,,15.000000,6.000000,8.000000,11.000000,13.000000
2008-07-02,01,6.000000,,12.000000,5.000000,7.000000,12.000000,8.000000
2008-07-02,02,4.000000,,14.000000,10.000000,7.000000,12.000000,9.000000
2008-07-02,03,14.000000,,11.000000,11.000000,7.000000,13.000000,8.000000
2008-07-02,04,12.000000,,13.000000,11.000000,7.000000,11.000000,7.000000
2008-07-02,05,13.000000,,14.000000,13.000000,10.000000,11.000000,8.000000
2008-07-02,06,15.000000,,19.000000,13.000000,13.000000,11.000000,12.000000
2008-07-02,07,13.000000,,20.000000,14.000000,10.000000,11.000000,15.000000
2008-07-02,08,16.000000,,18.000000,14.000000,10.000000,10.000000,17.000000
2008-07-02,09,12.000000,,14.000000,11.000000,8.000000,10.000000,13.000000
2008-07-02,10,11.000000,,13.000000,11.000000,7.000000,10.000000,10.000000
2008-07-02,11,10.000000,,13.000000,12.000000,7.000000,10.000000,
2008-07-02,12,12.000000,,13.000000,10.000000,7.000000,10.000000,13.000000
2008-07-02,13,13.000000,,16.000000,7.000000,8.000000,10.000000,13.000000
2008-07-02,14,9.000000,,15.000000,4.000000,7.000000,11.000000,10.000000
2008-07-02,15,8.000000,,13.000000,4.000000,6.000000,10.000000,9.000000
2008-07-02,16,8.000000,,14.000000,4.000000,7.000000,11.000000,10.000000
2008-07-02,17,9.000000,,17.000000,5.000000,7.000000,10.000000,10.000000
2008-07-02,18,8.000000,,16.000000,5.000000,4.000000,11.000000,9.000000
2008-07-02,19,10.000000,,18.000000,7.000000,5.000000,11.000000,12.000000
2008-07-02,20,11.000000,,20.000000,11.000000,7.000000,11.000000,13.000000
2008-07-02,21,13.000000,,21.000000,13.000000,9.000000,11.000000,14.000000
2008-07-02,22,12.000000,,23.000000,14.000000,12.000000,11.000000,16.000000
2008-07-02,23,11.000000,,21.000000,9.000000,13.000000,10.000000,14.000000
2008-07-03,00,8.000000,,15.000000,4.000000,9.000000,10.000000,9.000000
2008-07-03,01,9.000000,,17.000000,7.000000,10.000000,11.000000,11.000000
2008-07-03,02,10.000000,,17.000000,6.000000,12.000000,10.000000,12.000000
2008-07-03,03,9.000000,,14.000000,4.000000,11.000000,11.000000,14.000000
2008-07-03,04,9.000000,,13.000000,7.000000,11.000000,11.000000,12.000000
2008-07-03,05,10.000000,,14.000000,12.000000,11.000000,10.000000,16.000000
2008-07-03,06,12.000000,,19.000000,13.000000,11.000000,11.000000,17.000000
2008-07-03,07,13.000000,,19.000000,14.000000,9.000000,11.000000,18.000000
2008-07-03,08,13.000000,,19.000000,12.000000,9.000000,11.000000,19.000000
2008-07-03,09,15.000000,,18.000000,11.000000,9.000000,10.000000,17.000000
2008-07-03,10,12.000000,,17.000000,7.000000,9.000000,11.000000,17.000000
2008-07-03,11,10.000000,,15.000000,4.000000,6.000000,12.000000,12.000000
2008-07-03,12,7.000000,,15.000000,4.000000,3.000000,11.000000,7.000000
2008-07-03,13,7.000000,,16.000000,6.000000,3.000000,11.000000,8.000000
2008-07-03,14,7.000000,,13.000000,4.000000,4.000000,20.000000,8.000000
2008-07-03,15,9.000000,,14.000000,2.000000,4.000000,19.000000,6.000000
2008-07-03,16,7.000000,,13.000000,4.000000,4.000000,19.000000,8.000000
2008-07-03,17,9.000000,,21.000000,5.000000,6.000000,24.000000,12.000000
2008-07-03,18,8.000000,,22.000000,9.000000,6.000000,23.000000,13.000000
2008-07-03,19,7.000000,,28.000000,14.000000,6.000000,22.000000,15.000000
2008-07-03,20,8.000000,,30.000000,16.000000,7.000000,22.000000,14.000000
2008-07-03,21,12.000000,,32.000000,22.000000,10.000000,28.000000,17.000000
2008-07-03,22,13.000000,,27.000000,23.000000,9.000000,26.000000,13.000000
2008-07-03,23,9.000000,,32.000000,21.000000,9.000000,25.000000,13.000000
2008-07-04,00,6.000000,,27.000000,19.000000,8.000000,27.000000,10.000000
2008-07-04,01,5.000000,,23.000000,13.000000,7.000000,23.000000,12.000000
2008-07-04,02,4.000000,,17.000000,12.000000,5.000000,20.000000,12.000000
2008-07-04,03,4.000000,,13.000000,10.000000,4.000000,18.000000,9.000000
2008-07-04,04,4.000000,,11.000000,7.000000,5.000000,16.000000,8.000000
2008-07-04,05,7.000000,,14.000000,13.000000,13.000000,17.000000,7.000000
2008-07-04,06,11.000000,,22.000000,17.000000,13.000000,21.000000,11.000000
2008-07-04,07,10.000000,,24.000000,19.000000,13.000000,24.000000,17.000000
2008-07-04,08,15.000000,,23.000000,20.000000,15.000000,24.000000,15.000000
2008-07-04,09,12.000000,,17.000000,22.000000,20.000000,22.000000,13.000000
2008-07-04,10,15.000000,,18.000000,19.000000,23.000000,19.000000,10.000000
2008-07-04,11,20.000000,,20.000000,20.000000,24.000000,18.000000,12.000000
2008-07-04,12,23.000000,,32.000000,26.000000,23.000000,19.000000,29.000000
2008-07-04,13,17.000000,,35.000000,21.000000,13.000000,21.000000,35.000000
2008-07-04,14,17.000000,,31.000000,15.000000,,26.000000,33.000000
2008-07-04,15,20.000000,,23.000000,15.000000,,23.000000,24.000000
2008-07-04,16,11.000000,,18.000000,17.000000,,25.000000,23.000000
2008-07-04,17,14.000000,,20.000000,18.000000,,26.000000,17.000000
2008-07-04,18,17.000000,,37.000000,28.000000,,27.000000,32.000000
2008-07-04,19,22.000000,,40.000000,32.000000,,37.000000,32.000000
2008-07-04,20,26.000000,,38.000000,32.000000,,35.000000,35.000000
2008-07-04,21,25.000000,,40.000000,37.000000,,36.000000,34.000000
2008-07-04,22,22.000000,,39.000000,35.000000,,37.000000,33.000000
2008-07-04,23,10.000000,,27.000000,26.000000,,27.000000,17.000000
2008-07-05,00,7.000000,,23.000000,17.000000,,25.000000,12.000000
2008-07-05,01,13.000000,,24.000000,12.000000,,24.000000,17.000000
2008-07-05,02,9.000000,,23.000000,10.000000,,20.000000,18.000000
2008-07-05,03,12.000000,,19.000000,10.000000,,18.000000,7.000000
2008-07-05,04,12.000000,,13.000000,11.000000,,16.000000,5.000000
2008-07-05,05,16.000000,,12.000000,14.000000,,17.000000,5.000000
2008-07-05,06,14.000000,,17.000000,18.000000,,20.000000,10.000000
2008-07-05,07,19.000000,,31.000000,26.000000,,25.000000,22.000000
2008-07-05,08,20.000000,,28.000000,22.000000,,24.000000,23.000000
2008-07-05,09,20.000000,,27.000000,23.000000,,24.000000,18.000000
2008-07-05,10,21.000000,,22.000000,16.000000,,22.000000,16.000000
2008-07-05,11,21.000000,,14.000000,11.000000,,20.000000,10.000000
2008-07-05,12,13.000000,,14.000000,11.000000,,19.000000,7.000000
2008-07-05,13,21.000000,,16.000000,11.000000,,20.000000,8.000000
2008-07-05,14,19.000000,,13.000000,10.000000,,19.000000,9.000000
2008-07-05,15,22.000000,,12.000000,7.000000,,21.000000,8.000000
2008-07-05,16,16.000000,,15.000000,14.000000,,22.000000,7.000000
2008-07-05,17,17.000000,,18.000000,17.000000,,22.000000,11.000000
2008-07-05,18,22.000000,,25.000000,21.000000,,25.000000,18.000000
2008-07-05,19,27.000000,,31.000000,21.000000,,28.000000,22.000000
2008-07-05,20,21.000000,,36.000000,28.000000,,29.000000,21.000000
2008-07-05,21,22.000000,,36.000000,31.000000,,33.000000,32.000000
2008-07-05,22,31.000000,,38.000000,37.000000,,35.000000,40.000000
2008-07-05,23,28.000000,,37.000000,37.000000,,36.000000,36.000000
2008-07-06,00,29.000000,,36.000000,22.000000,,27.000000,36.000000
2008-07-06,01,14.000000,,17.000000,17.000000,,21.000000,19.000000
2008-07-06,02,11.000000,,22.000000,10.000000,,21.000000,18.000000
2008-07-06,03,13.000000,,22.000000,15.000000,,20.000000,18.000000
2008-07-06,04,14.000000,,13.000000,12.000000,,18.000000,10.000000
2008-07-06,05,16.000000,,14.000000,12.000000,,19.000000,7.000000
2008-07-06,06,12.000000,,20.000000,15.000000,,22.000000,7.000000
2008-07-06,07,12.000000,,20.000000,31.000000,,21.000000,9.000000
2008-07-06,08,13.000000,,20.000000,27.000000,,24.000000,10.000000
2008-07-06,09,14.000000,,17.000000,16.000000,,22.000000,7.000000
2008-07-06,10,15.000000,,18.000000,16.000000,16.000000,21.000000,7.000000
2008-07-06,11,14.000000,,13.000000,13.000000,15.000000,20.000000,7.000000
2008-07-06,12,14.000000,,10.000000,10.000000,12.000000,18.000000,8.000000
2008-07-06,13,11.000000,,10.000000,8.000000,9.000000,18.000000,9.000000
2008-07-06,14,13.000000,,11.000000,11.000000,9.000000,19.000000,8.000000
2008-07-06,15,11.000000,,9.000000,9.000000,10.000000,17.000000,6.000000
2008-07-06,16,9.000000,,10.000000,16.000000,9.000000,19.000000,5.000000
2008-07-06,17,14.000000,,20.000000,18.000000,15.000000,22.000000,12.000000
2008-07-06,18,18.000000,,30.000000,17.000000,18.000000,31.000000,25.000000
2008-07-06,19,18.000000,,31.000000,19.000000,15.000000,31.000000,25.000000
2008-07-06,20,23.000000,,34.000000,21.000000,18.000000,34.000000,28.000000
2008-07-06,21,25.000000,,34.000000,25.000000,21.000000,35.000000,30.000000
2008-07-06,22,21.000000,,33.000000,23.000000,21.000000,33.000000,28.000000
2008-07-06,23,15.000000,,23.000000,10.000000,12.000000,27.000000,19.000000
2008-07-07,00,9.000000,,20.000000,16.000000,13.000000,21.000000,11.000000
2008-07-07,01,10.000000,,18.000000,9.000000,15.000000,17.000000,14.000000
2008-07-07,02,10.000000,,12.000000,5.000000,16.000000,16.000000,15.000000
2008-07-07,03,12.000000,,10.000000,4.000000,11.000000,16.000000,10.000000
2008-07-07,04,9.000000,,8.000000,7.000000,12.000000,16.000000,6.000000
2008-07-07,05,6.000000,,8.000000,14.000000,15.000000,16.000000,5.000000
2008-07-07,06,9.000000,,18.000000,16.000000,14.000000,21.000000,7.000000
2008-07-07,07,14.000000,,25.000000,17.000000,12.000000,24.000000,15.000000
2008-07-07,08,17.000000,,23.000000,16.000000,11.000000,24.000000,19.000000
2008-07-07,09,18.000000,,22.000000,15.000000,11.000000,22.000000,21.000000
2008-07-07,10,16.000000,,23.000000,11.000000,11.000000,23.000000,19.000000
2008-07-07,11,14.000000,,20.000000,8.000000,8.000000,23.000000,16.000000
2008-07-07,12,12.000000,,16.000000,6.000000,7.000000,20.000000,13.000000
2008-07-07,13,13.000000,,19.000000,5.000000,7.000000,22.000000,13.000000
2008-07-07,14,11.000000,,21.000000,5.000000,6.000000,24.000000,10.000000
2008-07-07,15,10.000000,,23.000000,7.000000,9.000000,24.000000,14.000000
2008-07-07,16,10.000000,,32.000000,7.000000,14.000000,24.000000,19.000000
2008-07-07,17,13.000000,,35.000000,13.000000,11.000000,26.000000,14.000000
2008-07-07,18,11.000000,,34.000000,25.000000,9.000000,29.000000,13.000000
2008-07-07,19,10.000000,,26.000000,17.000000,5.000000,26.000000,14.000000
2008-07-07,20,14.000000,,23.000000,14.000000,5.000000,25.000000,17.000000
2008-07-07,21,15.000000,,23.000000,15.000000,8.000000,25.000000,20.000000
2008-07-07,22,15.000000,,23.000000,16.000000,12.000000,26.000000,19.000000
2008-07-07,23,14.000000,,20.000000,15.000000,11.000000,26.000000,17.000000
2008-07-08,00,12.000000,,21.000000,14.000000,12.000000,24.000000,10.000000
2008-07-08,01,9.000000,,17.000000,9.000000,7.000000,21.000000,10.000000
2008-07-08,02,9.000000,,18.000000,11.000000,3.000000,20.000000,8.000000
2008-07-08,03,9.000000,,16.000000,7.000000,3.000000,18.000000,9.000000
2008-07-08,04,8.000000,,17.000000,6.000000,3.000000,17.000000,8.000000
2008-07-08,05,8.000000,,15.000000,13.000000,5.000000,19.000000,5.000000
2008-07-08,06,11.000000,,14.000000,15.000000,9.000000,21.000000,5.000000
2008-07-08,07,13.000000,,24.000000,19.000000,13.000000,22.000000,9.000000
2008-07-08,08,15.000000,,26.000000,21.000000,14.000000,26.000000,17.000000
2008-07-08,09,13.000000,,24.000000,23.000000,14.000000,27.000000,20.000000
2008-07-08,10,16.000000,,21.000000,23.000000,13.000000,28.000000,16.000000
2008-07-08,11,20.000000,,17.000000,19.000000,16.000000,,9.000000
2008-07-08,12,18.000000,,21.000000,18.000000,18.000000,15.000000,7.000000
2008-07-08,13,23.000000,,23.000000,19.000000,19.000000,16.000000,9.000000
2008-07-08,14,21.000000,,38.000000,22.000000,15.000000,25.000000,21.000000
2008-07-08,15,18.000000,,36.000000,18.000000,12.000000,33.000000,23.000000
2008-07-08,16,13.000000,,32.000000,11.000000,10.000000,37.000000,22.000000
2008-07-08,17,16.000000,,29.000000,10.000000,10.000000,25.000000,16.000000
2008-07-08,18,21.000000,,31.000000,29.000000,21.000000,29.000000,22.000000
2008-07-08,19,17.000000,,30.000000,29.000000,16.000000,28.000000,23.000000
2008-07-08,20,23.000000,,30.000000,26.000000,14.000000,26.000000,22.000000
2008-07-08,21,18.000000,,27.000000,25.000000,12.000000,25.000000,21.000000
2008-07-08,22,18.000000,,27.000000,19.000000,12.000000,23.000000,21.000000
2008-07-08,23,16.000000,,26.000000,16.000000,11.000000,23.000000,22.000000
2008-07-09,00,14.000000,,25.000000,13.000000,12.000000,23.000000,21.000000
2008-07-09,01,11.000000,,23.000000,10.000000,13.000000,24.000000,17.000000
2008-07-09,02,12.000000,,22.000000,10.000000,10.000000,21.000000,15.000000
2008-07-09,03,11.000000,,15.000000,6.000000,8.000000,16.000000,13.000000
2008-07-09,04,11.000000,,16.000000,7.000000,8.000000,15.000000,16.000000
2008-07-09,05,15.000000,,17.000000,14.000000,9.000000,17.000000,12.000000
2008-07-09,06,14.000000,,17.000000,14.000000,8.000000,17.000000,16.000000
2008-07-09,07,13.000000,,19.000000,15.000000,7.000000,18.000000,17.000000
2008-07-09,08,12.000000,,21.000000,15.000000,7.000000,17.000000,17.000000
2008-07-09,09,15.000000,,23.000000,15.000000,10.000000,14.000000,20.000000
2008-07-09,10,17.000000,,20.000000,12.000000,9.000000,14.000000,21.000000
2008-07-09,11,,,20.000000,11.000000,6.000000,13.000000,21.000000
2008-07-09,12,32.000000,,19.000000,,8.000000,12.000000,14.000000
2008-07-09,13,34.000000,,17.000000,,18.000000,13.000000,13.000000
2008-07-09,14,21.000000,,18.000000,,13.000000,19.000000,12.000000
2008-07-09,15,23.000000,,21.000000,,14.000000,21.000000,19.000000
2008-07-09,16,22.000000,,27.000000,,16.000000,17.000000,19.000000
2008-07-09,17,29.000000,,21.000000,,23.000000,14.000000,20.000000
2008-07-09,18,30.000000,,20.000000,,23.000000,16.000000,15.000000
2008-07-09,19,24.000000,,26.000000,20.000000,16.000000,23.000000,24.000000
2008-07-09,20,26.000000,,29.000000,22.000000,13.000000,25.000000,27.000000
2008-07-09,21,24.000000,,29.000000,23.000000,11.000000,28.000000,27.000000
2008-07-09,22,23.000000,,30.000000,22.000000,12.000000,27.000000,27.000000
2008-07-09,23,23.000000,,26.000000,19.000000,15.000000,24.000000,25.000000
2008-07-10,00,22.000000,,22.000000,15.000000,14.000000,18.000000,22.000000
2008-07-10,01,18.000000,,14.000000,8.000000,14.000000,11.000000,14.000000
2008-07-10,02,15.000000,,11.000000,7.000000,14.000000,10.000000,7.000000
2008-07-10,03,12.000000,,11.000000,6.000000,10.000000,11.000000,9.000000
2008-07-10,04,13.000000,,13.000000,9.000000,11.000000,13.000000,7.000000
2008-07-10,05,14.000000,,19.000000,12.000000,12.000000,17.000000,8.000000
2008-07-10,06,18.000000,,22.000000,18.000000,11.000000,21.000000,18.000000
2008-07-10,07,17.000000,,21.000000,17.000000,8.000000,21.000000,20.000000
2008-07-10,08,18.000000,,22.000000,16.000000,6.000000,20.000000,19.000000
2008-07-10,09,19.000000,,21.000000,16.000000,9.000000,19.000000,18.000000
2008-07-10,10,18.000000,,18.000000,13.000000,8.000000,18.000000,16.000000
2008-07-10,11,14.000000,,12.000000,12.000000,7.000000,16.000000,10.000000
2008-07-10,12,12.000000,,13.000000,12.000000,7.000000,15.000000,10.000000
2008-07-10,13,11.000000,,14.000000,13.000000,5.000000,13.000000,11.000000
2008-07-10,14,11.000000,,13.000000,13.000000,5.000000,16.000000,11.000000
2008-07-10,15,14.000000,,13.000000,14.000000,6.000000,14.000000,9.000000
2008-07-10,16,15.000000,,13.000000,15.000000,8.000000,15.000000,10.000000
2008-07-10,17,18.000000,,13.000000,13.000000,9.000000,14.000000,8.000000
2008-07-10,18,18.000000,,18.000000,17.000000,13.000000,17.000000,10.000000
2008-07-10,19,19.000000,,28.000000,18.000000,18.000000,21.000000,17.000000
2008-07-10,20,29.000000,,37.000000,28.000000,15.000000,38.000000,30.000000
2008-07-10,21,26.000000,,38.000000,27.000000,20.000000,38.000000,31.000000
2008-07-10,22,25.000000,,23.000000,19.000000,16.000000,25.000000,24.000000
2008-07-10,23,21.000000,,23.000000,18.000000,18.000000,22.000000,15.000000
2008-07-11,00,21.000000,,16.000000,12.000000,13.000000,14.000000,12.000000
2008-07-11,01,22.000000,,12.000000,11.000000,13.000000,12.000000,8.000000
2008-07-11,02,18.000000,,10.000000,7.000000,14.000000,10.000000,8.000000
2008-07-11,03,17.000000,,9.000000,16.000000,12.000000,9.000000,9.000000
2008-07-11,04,12.000000,,10.000000,11.000000,14.000000,9.000000,7.000000
2008-07-11,05,15.000000,,14.000000,15.000000,15.000000,13.000000,6.000000
2008-07-11,06,18.000000,,21.000000,17.000000,16.000000,18.000000,8.000000
2008-07-11,07,21.000000,,27.000000,20.000000,16.000000,20.000000,16.000000
2008-07-11,08,22.000000,,28.000000,20.000000,14.000000,23.000000,23.000000
2008-07-11,09,24.000000,,22.000000,16.000000,15.000000,20.000000,22.000000
2008-07-11,10,20.000000,,15.000000,12.000000,11.000000,16.000000,13.000000
2008-07-11,11,17.000000,,14.000000,11.000000,9.000000,13.000000,11.000000
2008-07-11,12,13.000000,,15.000000,12.000000,7.000000,15.000000,12.000000
2008-07-11,13,13.000000,,14.000000,9.000000,6.000000,14.000000,10.000000
2008-07-11,14,11.000000,,15.000000,8.000000,4.000000,15.000000,10.000000
2008-07-11,15,12.000000,,16.000000,6.000000,5.000000,15.000000,12.000000
2008-07-11,16,12.000000,,17.000000,9.000000,8.000000,18.000000,13.000000
2008-07-11,17,19.000000,,22.000000,17.000000,11.000000,19.000000,17.000000
2008-07-11,18,27.000000,,28.000000,22.000000,15.000000,23.000000,25.000000
2008-07-11,19,28.000000,,30.000000,22.000000,16.000000,23.000000,28.000000
2008-07-11,20,28.000000,,27.000000,22.000000,17.000000,23.000000,26.000000
2008-07-11,21,26.000000,,22.000000,24.000000,15.000000,20.000000,24.000000
2008-07-11,22,24.000000,,26.000000,23.000000,16.000000,26.000000,17.000000
2008-07-11,23,23.000000,,25.000000,23.000000,14.000000,23.000000,22.000000
2008-07-12,00,21.000000,,25.000000,22.000000,15.000000,20.000000,22.000000
2008-07-12,01,15.000000,,24.000000,21.000000,13.000000,17.000000,21.000000
2008-07-12,02,14.000000,,20.000000,19.000000,11.000000,17.000000,18.000000
2008-07-12,03,14.000000,,17.000000,17.000000,12.000000,14.000000,17.000000
2008-07-12,04,17.000000,,20.000000,14.000000,11.000000,13.000000,16.000000
2008-07-12,05,14.000000,,18.000000,15.000000,10.000000,15.000000,13.000000
2008-07-12,06,14.000000,,17.000000,12.000000,8.000000,16.000000,13.000000
2008-07-12,07,15.000000,,19.000000,14.000000,7.000000,20.000000,20.000000
2008-07-12,08,17.000000,,23.000000,16.000000,10.000000,21.000000,4.000000
2008-07-12,09,22.000000,,18.000000,14.000000,13.000000,16.000000,16.000000
2008-07-12,10,20.000000,,13.000000,12.000000,9.000000,13.000000,9.000000
2008-07-12,11,17.000000,,14.000000,13.000000,9.000000,13.000000,9.000000
2008-07-12,12,17.000000,,12.000000,15.000000,8.000000,14.000000,10.000000
2008-07-12,13,17.000000,,13.000000,13.000000,8.000000,13.000000,9.000000
2008-07-12,14,15.000000,,12.000000,11.000000,5.000000,14.000000,9.000000
2008-07-12,15,20.000000,,12.000000,16.000000,8.000000,14.000000,8.000000
2008-07-12,16,21.000000,,11.000000,15.000000,11.000000,14.000000,7.000000
2008-07-12,17,19.000000,,14.000000,16.000000,11.000000,19.000000,8.000000
2008-07-12,18,23.000000,,17.000000,19.000000,23.000000,18.000000,9.000000
2008-07-12,19,23.000000,,17.000000,21.000000,22.000000,18.000000,9.000000
2008-07-12,20,27.000000,,23.000000,22.000000,20.000000,26.000000,16.000000
2008-07-12,21,30.000000,,30.000000,28.000000,25.000000,32.000000,23.000000
2008-07-12,22,30.000000,,31.000000,22.000000,24.000000,30.000000,33.000000
2008-07-12,23,20.000000,,25.000000,18.000000,19.000000,24.000000,18.000000
2008-07-13,00,14.000000,,19.000000,20.000000,23.000000,20.000000,9.000000
2008-07-13,01,21.000000,,18.000000,20.000000,20.000000,17.000000,8.000000
2008-07-13,02,23.000000,,22.000000,15.000000,23.000000,19.000000,10.000000
2008-07-13,03,18.000000,,19.000000,9.000000,17.000000,18.000000,18.000000
2008-07-13,04,15.000000,,21.000000,14.000000,18.000000,18.000000,22.000000
2008-07-13,05,16.000000,,18.000000,21.000000,20.000000,19.000000,18.000000
2008-07-13,06,21.000000,,20.000000,17.000000,25.000000,24.000000,16.000000
2008-07-13,07,22.000000,,23.000000,20.000000,28.000000,24.000000,16.000000
2008-07-13,08,22.000000,,22.000000,20.000000,32.000000,25.000000,17.000000
2008-07-13,09,24.000000,,18.000000,15.000000,20.000000,16.000000,17.000000
2008-07-13,10,17.000000,,10.000000,12.000000,13.000000,13.000000,8.000000
2008-07-13,11,13.000000,,11.000000,14.000000,10.000000,13.000000,6.000000
2008-07-13,12,14.000000,,9.000000,12.000000,10.000000,12.000000,6.000000
2008-07-13,13,12.000000,,9.000000,12.000000,10.000000,13.000000,6.000000
2008-07-13,14,15.000000,,12.000000,11.000000,9.000000,15.000000,6.000000
2008-07-13,15,15.000000,,19.000000,17.000000,8.000000,18.000000,7.000000
2008-07-13,16,20.000000,,29.000000,22.000000,12.000000,27.000000,20.000000
2008-07-13,17,21.000000,,27.000000,15.000000,11.000000,28.000000,19.000000
2008-07-13,18,21.000000,,26.000000,17.000000,18.000000,30.000000,18.000000
2008-07-13,19,28.000000,,34.000000,15.000000,23.000000,37.000000,32.000000
2008-07-13,20,28.000000,,34.000000,18.000000,20.000000,35.000000,32.000000
2008-07-13,21,25.000000,,35.000000,21.000000,25.000000,34.000000,33.000000
2008-07-13,22,24.000000,,34.000000,24.000000,19.000000,31.000000,28.000000
2008-07-13,23,20.000000,,31.000000,23.000000,17.000000,33.000000,30.000000
2008-07-14,00,21.000000,,29.000000,24.000000,18.000000,31.000000,27.000000
2008-07-14,01,19.000000,,23.000000,14.000000,13.000000,18.000000,17.000000
2008-07-14,02,22.000000,,19.000000,9.000000,15.000000,14.000000,20.000000
2008-07-14,03,20.000000,,23.000000,21.000000,9.000000,17.000000,24.000000
2008-07-14,04,12.000000,,22.000000,20.000000,10.000000,20.000000,20.000000
2008-07-14,05,14.000000,,22.000000,18.000000,12.000000,23.000000,16.000000
2008-07-14,06,14.000000,,24.000000,21.000000,13.000000,24.000000,16.000000
2008-07-14,07,12.000000,,26.000000,19.000000,10.000000,23.000000,16.000000
2008-07-14,08,15.000000,,28.000000,18.000000,9.000000,25.000000,19.000000
2008-07-14,09,24.000000,,33.000000,21.000000,10.000000,23.000000,27.000000
2008-07-14,10,23.000000,,24.000000,16.000000,11.000000,26.000000,29.000000
2008-07-14,11,23.000000,12.000000,21.000000,11.000000,11.000000,21.000000,20.000000
2008-07-14,12,20.000000,12.000000,18.000000,9.000000,9.000000,18.000000,17.000000
2008-07-14,13,17.000000,12.000000,17.000000,8.000000,7.000000,18.000000,19.000000
2008-07-14,14,17.000000,17.000000,15.000000,6.000000,6.000000,19.000000,15.000000
2008-07-14,15,15.000000,17.000000,12.000000,12.000000,4.000000,17.000000,14.000000
2008-07-14,16,22.000000,17.000000,13.000000,17.000000,9.000000,16.000000,8.000000
2008-07-14,17,24.000000,17.000000,19.000000,16.000000,16.000000,19.000000,14.000000
2008-07-14,18,28.000000,21.000000,36.000000,20.000000,21.000000,33.000000,30.000000
2008-07-14,19,29.000000,26.000000,44.000000,17.000000,27.000000,36.000000,40.000000
2008-07-14,20,27.000000,26.000000,44.000000,20.000000,26.000000,38.000000,36.000000
2008-07-14,21,12.000000,28.000000,35.000000,31.000000,9.000000,40.000000,18.000000
2008-07-14,22,12.000000,26.000000,29.000000,23.000000,5.000000,31.000000,14.000000
2008-07-14,23,13.000000,24.000000,29.000000,22.000000,10.000000,29.000000,15.000000
2008-07-15,00,15.000000,24.000000,29.000000,19.000000,15.000000,30.000000,19.000000
2008-07-15,01,20.000000,21.000000,26.000000,17.000000,18.000000,21.000000,19.000000
2008-07-15,02,16.000000,18.000000,17.000000,13.000000,15.000000,22.000000,12.000000
2008-07-15,03,14.000000,18.000000,22.000000,8.000000,15.000000,17.000000,16.000000
2008-07-15,04,14.000000,18.000000,13.000000,9.000000,13.000000,14.000000,16.000000
2008-07-15,05,15.000000,18.000000,16.000000,14.000000,10.000000,16.000000,14.000000
2008-07-15,06,17.000000,20.000000,21.000000,20.000000,10.000000,21.000000,17.000000
2008-07-15,07,16.000000,17.000000,29.000000,25.000000,15.000000,31.000000,19.000000
2008-07-15,08,20.000000,21.000000,35.000000,25.000000,16.000000,32.000000,20.000000
2008-07-15,09,29.000000,25.000000,31.000000,19.000000,20.000000,24.000000,27.000000
2008-07-15,10,29.000000,21.000000,17.000000,14.000000,15.000000,15.000000,16.000000
2008-07-15,11,22.000000,18.000000,11.000000,13.000000,13.000000,15.000000,10.000000
2008-07-15,12,22.000000,17.000000,12.000000,13.000000,10.000000,15.000000,9.000000
2008-07-15,13,18.000000,18.000000,11.000000,13.000000,12.000000,14.000000,9.000000
2008-07-15,14,17.000000,18.000000,11.000000,12.000000,10.000000,14.000000,10.000000
2008-07-15,15,19.000000,18.000000,10.000000,12.000000,12.000000,14.000000,8.000000
2008-07-15,16,16.000000,17.000000,9.000000,12.000000,11.000000,13.000000,7.000000
2008-07-15,17,21.000000,17.000000,13.000000,12.000000,14.000000,14.000000,8.000000
2008-07-15,18,21.000000,17.000000,20.000000,14.000000,12.000000,20.000000,11.000000
2008-07-15,19,24.000000,22.000000,41.000000,25.000000,21.000000,42.000000,30.000000
2008-07-15,20,30.000000,28.000000,46.000000,30.000000,23.000000,50.000000,31.000000
2008-07-15,21,26.000000,29.000000,45.000000,35.000000,20.000000,50.000000,31.000000
2008-07-15,22,22.000000,30.000000,38.000000,34.000000,8.000000,49.000000,23.000000
2008-07-15,23,15.000000,27.000000,28.000000,20.000000,4.000000,41.000000,13.000000
2008-07-16,00,9.000000,21.000000,28.000000,25.000000,10.000000,38.000000,11.000000
2008-07-16,01,6.000000,16.000000,28.000000,17.000000,3.000000,16.000000,12.000000
