Fecha,Hora,AGU,ATM,LDO,MIR,OBL,PIN,TLA,VAL
2012-07-15,19,5.000000,12.000000,28.000000,18.000000,12.000000,17.000000,33.000000,15.000000
2012-07-15,20,7.000000,14.000000,25.000000,18.000000,23.000000,22.000000,19.000000,8.000000
2012-07-15,21,8.000000,15.000000,23.000000,1.000000,17.000000,22.000000,25.000000,11.000000
2012-07-15,22,11.000000,25.000000,24.000000,2.000000,32.000000,47.000000,21.000000,11.000000
2012-07-15,23,13.000000,30.000000,30.000000,27.000000,41.000000,46.000000,31.000000,16.000000
2012-07-16,00,8.000000,17.000000,34.000000,7.000000,18.000000,20.000000,37.000000,18.000000
2012-07-16,01,7.000000,11.000000,29.000000,4.000000,15.000000,4.000000,6.000000,22.000000
2012-07-16,02,9.000000,10.000000,20.000000,3.000000,12.000000,7.000000,16.000000,17.000000
2012-07-16,03,9.000000,14.000000,17.000000,7.000000,5.000000,10.000000,11.000000,13.000000
2012-07-16,04,8.000000,9.000000,12.000000,5.000000,11.000000,14.000000,6.000000,9.000000
2012-07-16,05,6.000000,13.000000,14.000000,4.000000,16.000000,8.000000,11.000000,7.000000
2012-07-16,06,9.000000,21.000000,26.000000,7.000000,34.000000,24.000000,17.000000,9.000000
2012-07-16,07,16.000000,32.000000,43.000000,28.000000,38.000000,31.000000,33.000000,22.000000
2012-07-16,08,21.000000,37.000000,55.000000,42.000000,37.000000,52.000000,46.000000,35.000000
2012-07-16,09,24.000000,39.000000,40.000000,53.000000,48.000000,57.000000,31.000000,32.000000
2012-07-16,10,22.000000,27.000000,33.000000,35.000000,47.000000,29.000000,30.000000,22.000000
2012-07-16,11,21.000000,22.000000,24.000000,35.000000,28.000000,1.000000,39.000000,28.000000
2012-07-16,12,20.000000,4.000000,21.000000,26.000000,46.000000,32.000000,15.000000,28.000000
2012-07-16,13,13.000000,19.000000,22.000000,38.000000,33.000000,27.000000,41.000000,13.000000
2012-07-16,14,12.000000,9.000000,28.000000,33.000000,34.000000,16.000000,25.000000,17.000000
2012-07-16,15,10.000000,38.000000,28.000000,35.000000,16.000000,28.000000,31.000000,28.000000
2012-07-16,16,8.000000,45.000000,15.000000,37.000000,73.000000,49.000000,51.000000,29.000000
2012-07-16,17,15.000000,37.000000,39.000000,24.000000,68.000000,41.000000,39.000000,13.000000
2012-07-16,18,7.000000,26.000000,27.000000,19.000000,24.000000,35.000000,24.000000,12.000000
2012-07-16,19,10.000000,50.000000,17.000000,25.000000,30.000000,34.000000,25.000000,16.000000
2012-07-16,20,11.000000,53.000000,34.000000,29.000000,31.000000,60.000000,39.000000,23.000000
2012-07-16,21,19.000000,30.000000,65.000000,3.000000,38.000000,74.000000,61.000000,27.000000
2012-07-16,22,13.000000,29.000000,47.000000,7.000000,21.000000,54.000000,27.000000,17.000000
2012-07-16,23,11.000000,29.000000,32.000000,1.000000,38.000000,21.000000,23.000000,16.000000
2012-07-17,00,8.000000,21.000000,14.000000,2.000000,14.000000,30.000000,24.000000,15.000000
2012-07-17,01,10.000000,15.000000,27.000000,3.000000,13.000000,23.000000,33.000000,19.000000
2012-07-17,02,11.000000,13.000000,17.000000,13.000000,10.000000,24.000000,15.000000,14.000000
2012-07-17,03,9.000000,13.000000,16.000000,23.000000,15.000000,22.000000,13.000000,14.000000
2012-07-17,04,10.000000,14.000000,16.000000,20.000000,16.000000,22.000000,18.000000,15.000000
2012-07-17,05,12.000000,18.000000,30.000000,26.000000,15.000000,32.000000,25.000000,15.000000
2012-07-17,06,14.000000,29.000000,25.000000,31.000000,25.000000,57.000000,22.000000,15.000000
2012-07-17,07,20.000000,51.000000,41.000000,44.000000,49.000000,81.000000,30.000000,27.000000
2012-07-17,08,32.000000,70.000000,47.000000,90.000000,70.000000,83.000000,66.000000,34.000000
2012-07-17,09,33.000000,66.000000,56.000000,64.000000,60.000000,70.000000,62.000000,36.000000
2012-07-17,10,23.000000,50.000000,55.000000,61.000000,67.000000,42.000000,55.000000,37.000000
2012-07-17,11,21.000000,44.000000,45.000000,46.000000,41.000000,41.000000,66.000000,45.000000
2012-07-17,12,23.000000,37.000000,37.000000,41.000000,72.000000,39.000000,66.000000,56.000000
2012-07-17,13,24.000000,50.000000,31.000000,55.000000,65.000000,57.000000,59.000000,54.000000
2012-07-17,14,22.000000,48.000000,44.000000,49.000000,81.000000,40.000000,60.000000,42.000000
2012-07-17,15,16.000000,32.000000,43.000000,68.000000,95.000000,35.000000,82.000000,30.000000
2012-07-17,16,8.000000,13.000000,60.000000,39.000000,21.000000,27.000000,69.000000,8.000000
2012-07-17,17,1.000000,3.000000,61.000000,26.000000,135.000000,26.000000,64.000000,2.000000
2012-07-17,18,7.000000,9.000000,33.000000,22.000000,105.000000,50.000000,89.000000,8.000000
2012-07-17,19,6.000000,31.000000,27.000000,16.000000,2.000000,40.000000,5.000000,18.000000
2012-07-17,20,19.000000,49.000000,50.000000,52.000000,26.000000,88.000000,34.000000,33.000000
2012-07-17,21,16.000000,54.000000,53.000000,40.000000,37.000000,61.000000,35.000000,30.000000
2012-07-17,22,16.000000,44.000000,38.000000,32.000000,41.000000,42.000000,49.000000,22.000000
2012-07-17,23,10.000000,31.000000,28.000000,20.000000,19.000000,28.000000,38.000000,18.000000
2012-07-18,00,10.000000,31.000000,24.000000,21.000000,16.000000,21.000000,33.000000,16.000000
2012-07-18,01,9.000000,23.000000,18.000000,15.000000,22.000000,14.000000,21.000000,19.000000
2012-07-18,02,11.000000,20.000000,25.000000,22.000000,23.000000,20.000000,34.000000,20.000000
2012-07-18,03,9.000000,26.000000,22.000000,24.000000,22.000000,19.000000,40.000000,18.000000
2012-07-18,04,10.000000,22.000000,15.000000,22.000000,16.000000,21.000000,20.000000,17.000000
2012-07-18,05,9.000000,21.000000,31.000000,31.000000,15.000000,38.000000,30.000000,15.000000
2012-07-18,06,12.000000,30.000000,32.000000,34.000000,26.000000,47.000000,25.000000,18.000000
2012-07-18,07,13.000000,38.000000,36.000000,27.000000,31.000000,64.000000,33.000000,17.000000
2012-07-18,08,20.000000,58.000000,45.000000,41.000000,49.000000,63.000000,42.000000,29.000000
2012-07-18,09,15.000000,41.000000,39.000000,45.000000,47.000000,88.000000,29.000000,23.000000
2012-07-18,10,8.000000,39.000000,51.000000,33.000000,67.000000,49.000000,50.000000,11.000000
2012-07-18,11,16.000000,22.000000,42.000000,56.000000,74.000000,41.000000,48.000000,12.000000
2012-07-18,12,19.000000,18.000000,49.000000,41.000000,43.000000,36.000000,48.000000,19.000000
2012-07-18,13,16.000000,46.000000,51.000000,42.000000,75.000000,48.000000,54.000000,22.000000
2012-07-18,14,17.000000,37.000000,55.000000,43.000000,61.000000,58.000000,65.000000,20.000000
2012-07-18,15,20.000000,42.000000,36.000000,54.000000,110.000000,81.000000,60.000000,31.000000
2012-07-18,16,13.000000,22.000000,24.000000,41.000000,,3.000000,31.000000,30.000000
2012-07-18,17,28.000000,49.000000,23.000000,37.000000,50.000000,34.000000,60.000000,33.000000
2012-07-18,18,38.000000,43.000000,40.000000,111.000000,66.000000,91.000000,74.000000,27.000000
2012-07-18,19,44.000000,13.000000,54.000000,118.000000,90.000000,165.000000,92.000000,31.000000
2012-07-18,20,23.000000,56.000000,94.000000,59.000000,63.000000,179.000000,73.000000,28.000000
2012-07-18,21,18.000000,46.000000,80.000000,20.000000,69.000000,47.000000,79.000000,18.000000
2012-07-18,22,13.000000,30.000000,20.000000,26.000000,88.000000,67.000000,27.000000,17.000000
2012-07-18,23,19.000000,27.000000,27.000000,24.000000,77.000000,38.000000,32.000000,24.000000
2012-07-19,00,18.000000,37.000000,24.000000,20.000000,56.000000,41.000000,31.000000,27.000000
2012-07-19,01,12.000000,35.000000,29.000000,22.000000,49.000000,27.000000,42.000000,26.000000
2012-07-19,02,10.000000,27.000000,32.000000,36.000000,28.000000,27.000000,41.000000,26.000000
2012-07-19,03,14.000000,21.000000,31.000000,36.000000,,50.000000,35.000000,23.000000
2012-07-19,04,13.000000,12.000000,7.000000,23.000000,5.000000,21.000000,6.000000,20.000000
2012-07-19,05,10.000000,13.000000,10.000000,18.000000,9.000000,38.000000,4.000000,22.000000
2012-07-19,06,13.000000,15.000000,26.000000,22.000000,18.000000,31.000000,22.000000,20.000000
2012-07-19,07,15.000000,38.000000,40.000000,43.000000,38.000000,22.000000,55.000000,23.000000
2012-07-19,08,26.000000,38.000000,41.000000,55.000000,57.000000,50.000000,64.000000,29.000000
2012-07-19,09,30.000000,34.000000,40.000000,47.000000,46.000000,40.000000,54.000000,27.000000
2012-07-19,10,14.000000,24.000000,30.000000,40.000000,54.000000,19.000000,31.000000,18.000000
2012-07-19,11,17.000000,17.000000,21.000000,34.000000,14.000000,26.000000,24.000000,21.000000
2012-07-19,12,16.000000,22.000000,25.000000,28.000000,16.000000,20.000000,30.000000,14.000000
2012-07-19,13,16.000000,16.000000,26.000000,46.000000,28.000000,29.000000,29.000000,20.000000
2012-07-19,14,18.000000,11.000000,18.000000,35.000000,10.000000,47.000000,23.000000,19.000000
2012-07-19,15,12.000000,6.000000,11.000000,18.000000,25.000000,4.000000,18.000000,23.000000
2012-07-19,16,23.000000,30.000000,21.000000,41.000000,56.000000,48.000000,42.000000,46.000000
2012-07-19,17,18.000000,54.000000,5.000000,49.000000,81.000000,66.000000,39.000000,28.000000
2012-07-19,18,10.000000,38.000000,23.000000,46.000000,44.000000,44.000000,47.000000,15.000000
2012-07-19,19,10.000000,50.000000,19.000000,20.000000,17.000000,21.000000,21.000000,29.000000
2012-07-19,20,13.000000,38.000000,28.000000,26.000000,35.000000,16.000000,26.000000,25.000000
2012-07-19,21,10.000000,37.000000,33.000000,28.000000,46.000000,27.000000,38.000000,23.000000
2012-07-19,22,8.000000,15.000000,29.000000,23.000000,15.000000,21.000000,22.000000,12.000000
2012-07-19,23,9.000000,15.000000,21.000000,3.000000,27.000000,30.000000,19.000000,11.000000
2012-07-20,00,6.000000,9.000000,12.000000,9.000000,9.000000,31.000000,13.000000,12.000000
2012-07-20,01,13.000000,16.000000,20.000000,1.000000,25.000000,34.000000,33.000000,10.000000
2012-07-20,02,12.000000,15.000000,23.000000,12.000000,24.000000,27.000000,28.000000,11.000000
2012-07-20,03,10.000000,20.000000,21.000000,19.000000,39.000000,24.000000,20.000000,15.000000
2012-07-20,04,13.000000,24.000000,21.000000,21.000000,45.000000,36.000000,20.000000,15.000000
2012-07-20,05,9.000000,36.000000,26.000000,29.000000,71.000000,37.000000,31.000000,15.000000
2012-07-20,06,13.000000,40.000000,26.000000,50.000000,68.000000,44.000000,34.000000,21.000000
2012-07-20,07,21.000000,51.000000,24.000000,49.000000,65.000000,29.000000,28.000000,38.000000
2012-07-20,08,23.000000,30.000000,39.000000,54.000000,32.000000,24.000000,38.000000,35.000000
2012-07-20,09,24.000000,34.000000,51.000000,53.000000,68.000000,28.000000,42.000000,43.000000
2012-07-20,10,27.000000,34.000000,31.000000,38.000000,63.000000,24.000000,35.000000,24.000000
2012-07-20,11,18.000000,25.000000,34.000000,33.000000,21.000000,25.000000,36.000000,27.000000
2012-07-20,12,18.000000,29.000000,15.000000,32.000000,53.000000,31.000000,31.000000,31.000000
2012-07-20,13,15.000000,27.000000,16.000000,24.000000,19.000000,39.000000,23.000000,27.000000
2012-07-20,14,13.000000,51.000000,11.000000,26.000000,137.000000,35.000000,32.000000,21.000000
2012-07-20,15,15.000000,47.000000,34.000000,40.000000,2.000000,32.000000,24.000000,37.000000
2012-07-20,16,16.000000,56.000000,25.000000,44.000000,13.000000,60.000000,39.000000,22.000000
2012-07-20,17,17.000000,43.000000,40.000000,56.000000,22.000000,46.000000,64.000000,40.000000
2012-07-20,18,22.000000,28.000000,49.000000,69.000000,18.000000,81.000000,53.000000,41.000000
2012-07-20,19,24.000000,57.000000,47.000000,74.000000,64.000000,104.000000,71.000000,43.000000
2012-07-20,20,27.000000,90.000000,73.000000,62.000000,51.000000,111.000000,88.000000,50.000000
2012-07-20,21,26.000000,125.000000,77.000000,69.000000,88.000000,95.000000,93.000000,38.000000
2012-07-20,22,16.000000,71.000000,84.000000,37.000000,85.000000,52.000000,80.000000,24.000000
2012-07-20,23,11.000000,39.000000,64.000000,45.000000,48.000000,54.000000,49.000000,11.000000
2012-07-21,00,10.000000,23.000000,18.000000,28.000000,30.000000,3.000000,32.000000,10.000000
2012-07-21,01,7.000000,3.000000,11.000000,14.000000,40.000000,12.000000,11.000000,20.000000
2012-07-21,02,9.000000,7.000000,17.000000,18.000000,1.000000,16.000000,15.000000,13.000000
2012-07-21,03,8.000000,9.000000,20.000000,15.000000,3.000000,18.000000,8.000000,5.000000
2012-07-21,04,6.000000,10.000000,9.000000,16.000000,4.000000,18.000000,8.000000,7.000000
2012-07-21,05,10.000000,12.000000,7.000000,20.000000,2.000000,25.000000,14.000000,10.000000
2012-07-21,06,9.000000,6.000000,9.000000,14.000000,8.000000,20.000000,7.000000,7.000000
2012-07-21,07,16.000000,12.000000,12.000000,13.000000,10.000000,20.000000,17.000000,16.000000
2012-07-21,08,33.000000,45.000000,33.000000,64.000000,122.000000,29.000000,63.000000,28.000000
2012-07-21,09,21.000000,17.000000,35.000000,41.000000,,12.000000,2.000000,10.000000
2012-07-21,10,10.000000,25.000000,16.000000,20.000000,53.000000,4.000000,2.000000,18.000000
2012-07-21,11,15.000000,5.000000,11.000000,29.000000,17.000000,21.000000,22.000000,17.000000
2012-07-21,12,15.000000,16.000000,19.000000,32.000000,8.000000,12.000000,7.000000,22.000000
2012-07-21,13,13.000000,16.000000,15.000000,34.000000,26.000000,14.000000,23.000000,9.000000
2012-07-21,14,14.000000,12.000000,15.000000,27.000000,13.000000,13.000000,17.000000,14.000000
2012-07-21,15,11.000000,11.000000,20.000000,28.000000,20.000000,16.000000,19.000000,13.000000
2012-07-21,16,10.000000,18.000000,11.000000,30.000000,29.000000,21.000000,24.000000,16.000000
2012-07-21,17,9.000000,13.000000,11.000000,15.000000,6.000000,21.000000,16.000000,14.000000
2012-07-21,18,9.000000,15.000000,11.000000,24.000000,29.000000,25.000000,22.000000,12.000000
2012-07-21,19,11.000000,25.000000,25.000000,43.000000,56.000000,30.000000,34.000000,16.000000
2012-07-21,20,29.000000,42.000000,25.000000,56.000000,59.000000,143.000000,58.000000,24.000000
2012-07-21,21,34.000000,88.000000,63.000000,37.000000,62.000000,116.000000,77.000000,41.000000
2012-07-21,22,25.000000,66.000000,56.000000,31.000000,96.000000,68.000000,45.000000,37.000000
2012-07-21,23,16.000000,44.000000,30.000000,27.000000,67.000000,37.000000,33.000000,30.000000
2012-07-22,00,14.000000,19.000000,21.000000,30.000000,,17.000000,29.000000,20.000000
2012-07-22,01,9.000000,21.000000,10.000000,28.000000,233.000000,17.000000,16.000000,13.000000
2012-07-22,02,9.000000,14.000000,12.000000,24.000000,26.000000,20.000000,16.000000,15.000000
2012-07-22,03,10.000000,10.000000,12.000000,17.000000,4.000000,17.000000,9.000000,14.000000
2012-07-22,04,9.000000,16.000000,8.000000,14.000000,6.000000,17.000000,8.000000,13.000000
2012-07-22,05,10.000000,11.000000,5.000000,10.000000,6.000000,36.000000,10.000000,11.000000
2012-07-22,06,9.000000,4.000000,13.000000,26.000000,5.000000,29.000000,20.000000,14.000000
2012-07-22,07,15.000000,23.000000,24.000000,32.000000,41.000000,44.000000,30.000000,16.000000
2012-07-22,08,23.000000,63.000000,44.000000,64.000000,87.000000,49.000000,55.000000,20.000000
2012-07-22,09,14.000000,14.000000,50.000000,16.000000,27.000000,25.000000,42.000000,13.000000
2012-07-22,10,13.000000,17.000000,24.000000,30.000000,39.000000,22.000000,2.000000,
2012-07-22,11,16.000000,20.000000,10.000000,35.000000,13.000000,22.000000,28.000000,
2012-07-22,12,15.000000,14.000000,22.000000,26.000000,36.000000,16.000000,21.000000,
2012-07-22,13,11.000000,19.000000,24.000000,23.000000,55.000000,23.000000,26.000000,
2012-07-22,14,14.000000,22.000000,28.000000,27.000000,29.000000,26.000000,25.000000,
2012-07-22,15,14.000000,8.000000,12.000000,20.000000,27.000000,34.000000,22.000000,44.000000
2012-07-22,16,11.000000,15.000000,19.000000,25.000000,59.000000,32.000000,28.000000,27.000000
2012-07-22,17,9.000000,16.000000,15.000000,26.000000,2.000000,26.000000,21.000000,29.000000
2012-07-22,18,10.000000,9.000000,6.000000,12.000000,18.000000,15.000000,8.000000,22.000000
2012-07-22,19,6.000000,17.000000,15.000000,28.000000,14.000000,22.000000,20.000000,23.000000
2012-07-22,20,17.000000,5.000000,32.000000,78.000000,84.000000,107.000000,71.000000,18.000000
2012-07-22,21,35.000000,92.000000,41.000000,101.000000,109.000000,117.000000,90.000000,43.000000
2012-07-22,22,25.000000,75.000000,55.000000,92.000000,113.000000,92.000000,83.000000,42.000000
2012-07-22,23,17.000000,64.000000,51.000000,108.000000,78.000000,86.000000,81.000000,35.000000
2012-07-23,00,25.000000,51.000000,20.000000,52.000000,39.000000,41.000000,45.000000,51.000000
2012-07-23,01,17.000000,34.000000,38.000000,37.000000,38.000000,10.000000,48.000000,35.000000
2012-07-23,02,6.000000,58.000000,2.000000,6.000000,45.000000,9.000000,6.000000,23.000000
2012-07-23,03,6.000000,9.000000,2.000000,11.000000,4.000000,11.000000,6.000000,5.000000
2012-07-23,04,9.000000,5.000000,10.000000,23.000000,10.000000,5.000000,11.000000,11.000000
2012-07-23,05,12.000000,21.000000,22.000000,28.000000,40.000000,13.000000,29.000000,20.000000
2012-07-23,06,16.000000,24.000000,37.000000,49.000000,39.000000,22.000000,41.000000,23.000000
2012-07-23,07,21.000000,38.000000,36.000000,63.000000,58.000000,42.000000,58.000000,26.000000
2012-07-23,08,26.000000,50.000000,54.000000,62.000000,102.000000,55.000000,75.000000,31.000000
2012-07-23,09,19.000000,33.000000,67.000000,70.000000,45.000000,64.000000,57.000000,29.000000
2012-07-23,10,15.000000,22.000000,24.000000,42.000000,35.000000,29.000000,30.000000,18.000000
2012-07-23,11,22.000000,12.000000,35.000000,40.000000,36.000000,15.000000,28.000000,21.000000
2012-07-23,12,17.000000,21.000000,21.000000,33.000000,38.000000,24.000000,24.000000,25.000000
2012-07-23,13,24.000000,27.000000,23.000000,30.000000,31.000000,31.000000,31.000000,31.000000
2012-07-23,14,14.000000,25.000000,19.000000,33.000000,24.000000,26.000000,26.000000,36.000000
2012-07-23,15,16.000000,17.000000,16.000000,32.000000,35.000000,23.000000,24.000000,28.000000
2012-07-23,16,12.000000,28.000000,20.000000,25.000000,59.000000,24.000000,25.000000,30.000000
2012-07-23,17,9.000000,83.000000,32.000000,55.000000,143.000000,69.000000,51.000000,38.000000
2012-07-23,18,28.000000,71.000000,36.000000,43.000000,,35.000000,32.000000,38.000000
2012-07-23,19,22.000000,51.000000,56.000000,83.000000,90.000000,126.000000,62.000000,35.000000
2012-07-23,20,13.000000,31.000000,53.000000,35.000000,30.000000,63.000000,68.000000,22.000000
2012-07-23,21,12.000000,63.000000,43.000000,1.000000,94.000000,56.000000,31.000000,27.000000
2012-07-23,22,13.000000,73.000000,39.000000,21.000000,63.000000,60.000000,44.000000,23.000000
2012-07-23,23,11.000000,37.000000,46.000000,20.000000,66.000000,23.000000,15.000000,24.000000
2012-07-24,00,15.000000,11.000000,9.000000,38.000000,,58.000000,42.000000,32.000000
2012-07-24,01,11.000000,7.000000,11.000000,33.000000,48.000000,14.000000,18.000000,15.000000
2012-07-24,02,8.000000,13.000000,6.000000,4.000000,,9.000000,7.000000,13.000000
2012-07-24,03,9.000000,9.000000,5.000000,13.000000,,9.000000,2.000000,12.000000
2012-07-24,04,10.000000,26.000000,9.000000,3.000000,16.000000,17.000000,15.000000,14.000000
2012-07-24,05,6.000000,20.000000,14.000000,1.000000,13.000000,11.000000,8.000000,15.000000
2012-07-24,06,8.000000,13.000000,8.000000,7.000000,6.000000,24.000000,13.000000,13.000000
2012-07-24,07,13.000000,27.000000,19.000000,47.000000,19.000000,22.000000,19.000000,14.000000
2012-07-24,08,19.000000,46.000000,29.000000,38.000000,58.000000,21.000000,31.000000,15.000000
2012-07-24,09,26.000000,49.000000,45.000000,44.000000,49.000000,33.000000,42.000000,28.000000
2012-07-24,10,28.000000,21.000000,38.000000,42.000000,60.000000,24.000000,38.000000,31.000000
2012-07-24,11,23.000000,30.000000,29.000000,32.000000,49.000000,25.000000,37.000000,27.000000
2012-07-24,12,19.000000,44.000000,17.000000,42.000000,57.000000,38.000000,23.000000,33.000000
2012-07-24,13,17.000000,29.000000,10.000000,28.000000,13.000000,15.000000,22.000000,29.000000
2012-07-24,14,16.000000,30.000000,22.000000,26.000000,33.000000,22.000000,28.000000,27.000000
2012-07-24,15,19.000000,23.000000,19.000000,30.000000,3.000000,13.000000,31.000000,30.000000
2012-07-24,16,8.000000,25.000000,21.000000,31.000000,23.000000,23.000000,24.000000,30.000000
2012-07-24,17,9.000000,27.000000,18.000000,16.000000,40.000000,15.000000,30.000000,26.000000
2012-07-24,18,7.000000,20.000000,24.000000,24.000000,51.000000,45.000000,2.000000,12.000000
2012-07-24,19,15.000000,93.000000,22.000000,31.000000,126.000000,77.000000,32.000000,39.000000
2012-07-24,20,8.000000,48.000000,23.000000,35.000000,53.000000,62.000000,68.000000,28.000000
2012-07-24,21,11.000000,30.000000,35.000000,45.000000,43.000000,43.000000,46.000000,25.000000
2012-07-24,22,5.000000,25.000000,42.000000,2.000000,3.000000,18.000000,5.000000,8.000000
2012-07-24,23,7.000000,17.000000,41.000000,8.000000,5.000000,25.000000,53.000000,9.000000
2012-07-25,00,5.000000,15.000000,22.000000,11.000000,20.000000,18.000000,20.000000,14.000000
2012-07-25,01,7.000000,15.000000,20.000000,11.000000,16.000000,16.000000,2.000000,17.000000
2012-07-25,02,8.000000,21.000000,18.000000,4.000000,27.000000,16.000000,26.000000,16.000000
2012-07-25,03,9.000000,26.000000,12.000000,28.000000,21.000000,25.000000,22.000000,17.000000
2012-07-25,04,10.000000,14.000000,19.000000,50.000000,18.000000,25.000000,10.000000,13.000000
2012-07-25,05,8.000000,29.000000,12.000000,52.000000,33.000000,46.000000,23.000000,17.000000
2012-07-25,06,11.000000,39.000000,24.000000,82.000000,42.000000,52.000000,37.000000,20.000000
2012-07-25,07,19.000000,59.000000,50.000000,87.000000,52.000000,98.000000,55.000000,27.000000
2012-07-25,08,23.000000,50.000000,63.000000,41.000000,36.000000,211.000000,50.000000,30.000000
2012-07-25,09,20.000000,45.000000,5.000000,48.000000,55.000000,64.000000,35.000000,33.000000
2012-07-25,10,24.000000,52.000000,,75.000000,92.000000,63.000000,36.000000,31.000000
2012-07-25,11,30.000000,54.000000,,78.000000,3.000000,58.000000,77.000000,45.000000
2012-07-25,12,33.000000,14.000000,,54.000000,5.000000,50.000000,72.000000,44.000000
2012-07-25,13,30.000000,8.000000,41.000000,58.000000,1.000000,40.000000,34.000000,29.000000
2012-07-25,14,25.000000,3.000000,46.000000,26.000000,8.000000,25.000000,16.000000,31.000000
2012-07-25,15,23.000000,32.000000,16.000000,38.000000,29.000000,39.000000,28.000000,48.000000
2012-07-25,16,24.000000,68.000000,24.000000,64.000000,58.000000,60.000000,49.000000,49.000000
2012-07-25,17,8.000000,71.000000,38.000000,,114.000000,78.000000,69.000000,26.000000
2012-07-25,18,14.000000,10.000000,42.000000,,7.000000,8.000000,18.000000,17.000000
2012-07-25,19,13.000000,27.000000,43.000000,,46.000000,45.000000,37.000000,21.000000
2012-07-25,20,6.000000,14.000000,50.000000,,46.000000,33.000000,46.000000,14.000000
2012-07-25,21,11.000000,25.000000,55.000000,,40.000000,18.000000,44.000000,20.000000
2012-07-25,22,11.000000,32.000000,48.000000,,32.000000,32.000000,43.000000,17.000000
2012-07-25,23,5.000000,24.000000,50.000000,,32.000000,45.000000,46.000000,11.000000
2012-07-26,00,6.000000,17.000000,25.000000,,18.000000,34.000000,17.000000,10.000000
2012-07-26,01,6.000000,14.000000,12.000000,,11.000000,24.000000,15.000000,11.000000
2012-07-26,02,11.000000,9.000000,18.000000,,7.000000,15.000000,11.000000,10.000000
2012-07-26,03,9.000000,7.000000,16.000000,,4.000000,12.000000,22.000000,9.000000
2012-07-26,04,3.000000,12.000000,14.000000,,16.000000,17.000000,5.000000,12.000000
2012-07-26,05,8.000000,15.000000,17.000000,,21.000000,36.000000,22.000000,13.000000
2012-07-26,06,9.000000,18.000000,23.000000,,15.000000,31.000000,26.000000,12.000000
2012-07-26,07,24.000000,34.000000,44.000000,,29.000000,56.000000,37.000000,16.000000
2012-07-26,08,22.000000,43.000000,48.000000,,45.000000,68.000000,39.000000,25.000000
2012-07-26,09,22.000000,37.000000,54.000000,,50.000000,51.000000,29.000000,31.000000
2012-07-26,10,24.000000,37.000000,42.000000,,88.000000,71.000000,35.000000,23.000000
2012-07-26,11,21.000000,41.000000,36.000000,,18.000000,77.000000,63.000000,32.000000
2012-07-26,12,25.000000,20.000000,28.000000,,18.000000,37.000000,27.000000,27.000000
2012-07-26,13,20.000000,17.000000,30.000000,,11.000000,47.000000,,18.000000
2012-07-26,14,21.000000,11.000000,26.000000,,28.000000,59.000000,,23.000000
2012-07-26,15,19.000000,20.000000,21.000000,,24.000000,25.000000,,22.000000
2012-07-26,16,10.000000,4.000000,24.000000,,57.000000,39.000000,34.000000,28.000000
2012-07-26,17,18.000000,91.000000,47.000000,,106.000000,64.000000,51.000000,46.000000
2012-07-26,18,4.000000,9.000000,37.000000,,,,41.000000,13.000000
2012-07-26,19,19.000000,31.000000,51.000000,,62.000000,,49.000000,37.000000
2012-07-26,20,30.000000,61.000000,54.000000,,76.000000,,70.000000,29.000000
2012-07-26,21,19.000000,29.000000,68.000000,,36.000000,,74.000000,17.000000
2012-07-26,22,12.000000,35.000000,60.000000,,37.000000,,52.000000,22.000000
2012-07-26,23,12.000000,34.000000,29.000000,,37.000000,,34.000000,19.000000
2012-07-27,00,8.000000,25.000000,19.000000,,40.000000,59.000000,28.000000,15.000000
2012-07-27,01,9.000000,25.000000,16.000000,,25.000000,47.000000,19.000000,15.000000
2012-07-27,02,15.000000,21.000000,16.000000,,20.000000,56.000000,20.000000,17.000000
2012-07-27,03,12.000000,13.000000,14.000000,,12.000000,41.000000,18.000000,15.000000
2012-07-27,04,9.000000,18.000000,22.000000,,14.000000,59.000000,19.000000,16.000000
2012-07-27,05,7.000000,12.000000,9.000000,,6.000000,7.000000,32.000000,7.000000
2012-07-27,06,13.000000,17.000000,8.000000,,12.000000,16.000000,25.000000,25.000000
2012-07-27,07,18.000000,6.000000,27.000000,,1.000000,57.000000,35.000000,33.000000
2012-07-27,08,29.000000,23.000000,33.000000,,52.000000,31.000000,40.000000,22.000000
2012-07-27,09,19.000000,31.000000,19.000000,,57.000000,31.000000,33.000000,25.000000
2012-07-27,10,18.000000,36.000000,22.000000,,70.000000,30.000000,38.000000,32.000000
2012-07-27,11,15.000000,46.000000,41.000000,,49.000000,30.000000,46.000000,38.000000
2012-07-27,12,18.000000,44.000000,36.000000,,51.000000,49.000000,49.000000,29.000000
2012-07-27,13,20.000000,45.000000,29.000000,,53.000000,58.000000,43.000000,47.000000
2012-07-27,14,24.000000,60.000000,24.000000,,68.000000,41.000000,40.000000,33.000000
2012-07-27,15,16.000000,44.000000,33.000000,,61.000000,64.000000,45.000000,33.000000
2012-07-27,16,15.000000,51.000000,40.000000,,43.000000,43.000000,48.000000,22.000000
2012-07-27,17,9.000000,47.000000,42.000000,,64.000000,20.000000,41.000000,32.000000
2012-07-27,18,22.000000,53.000000,46.000000,,32.000000,64.000000,53.000000,44.000000
2012-07-27,19,17.000000,66.000000,35.000000,,42.000000,79.000000,60.000000,40.000000
2012-07-27,20,23.000000,63.000000,45.000000,,58.000000,127.000000,62.000000,42.000000
2012-07-27,21,19.000000,53.000000,91.000000,,103.000000,98.000000,60.000000,20.000000
