Fecha,Hora,AGU,CEN,LDO,MIR,OBL,VAL
2009-07-23,08,37.000000,43.000000,34.000000,39.000000,50.000000,35.000000
2009-07-23,09,40.000000,34.000000,27.000000,25.000000,52.000000,36.000000
2009-07-23,10,37.000000,30.000000,15.000000,18.000000,50.000000,28.000000
2009-07-23,11,23.000000,,19.000000,16.000000,49.000000,23.000000
2009-07-23,12,25.000000,,14.000000,15.000000,50.000000,17.000000
2009-07-23,13,19.000000,,11.000000,14.000000,50.000000,15.000000
2009-07-23,14,21.000000,,7.000000,14.000000,52.000000,17.000000
2009-07-23,15,23.000000,,15.000000,17.000000,51.000000,15.000000
2009-07-23,16,27.000000,,16.000000,16.000000,50.000000,11.000000
2009-07-23,17,30.000000,,12.000000,21.000000,50.000000,13.000000
2009-07-23,18,25.000000,,10.000000,24.000000,54.000000,24.000000
2009-07-23,19,27.000000,,26.000000,25.000000,60.000000,35.000000
2009-07-23,20,26.000000,,36.000000,18.000000,62.000000,35.000000
2009-07-23,21,14.000000,,43.000000,24.000000,59.000000,19.000000
2009-07-23,22,10.000000,,22.000000,18.000000,53.000000,7.000000
2009-07-23,23,7.000000,,21.000000,17.000000,47.000000,7.000000
2009-07-24,00,12.000000,,17.000000,18.000000,45.000000,9.000000
2009-07-24,01,17.000000,,11.000000,17.000000,43.000000,7.000000
2009-07-24,02,18.000000,,17.000000,18.000000,42.000000,7.000000
2009-07-24,03,17.000000,,23.000000,19.000000,42.000000,15.000000
2009-07-24,04,28.000000,,20.000000,27.000000,41.000000,15.000000
2009-07-24,05,26.000000,,24.000000,32.000000,42.000000,13.000000
2009-07-24,06,27.000000,,26.000000,33.000000,44.000000,15.000000
2009-07-24,07,35.000000,,32.000000,37.000000,46.000000,26.000000
2009-07-24,08,40.000000,,34.000000,39.000000,49.000000,31.000000
2009-07-24,09,39.000000,,29.000000,34.000000,50.000000,31.000000
2009-07-24,10,30.000000,,23.000000,26.000000,50.000000,21.000000
2009-07-24,11,25.000000,,15.000000,19.000000,49.000000,14.000000
2009-07-24,12,22.000000,12.000000,16.000000,18.000000,49.000000,11.000000
2009-07-24,13,22.000000,15.000000,14.000000,19.000000,48.000000,11.000000
2009-07-24,14,26.000000,12.000000,14.000000,16.000000,50.000000,24.000000
2009-07-24,15,21.000000,11.000000,16.000000,18.000000,51.000000,29.000000
2009-07-24,16,27.000000,12.000000,17.000000,17.000000,51.000000,12.000000
2009-07-24,17,27.000000,13.000000,14.000000,20.000000,49.000000,9.000000
2009-07-24,18,45.000000,34.000000,10.000000,24.000000,50.000000,24.000000
2009-07-24,19,34.000000,40.000000,19.000000,25.000000,55.000000,31.000000
2009-07-24,20,33.000000,49.000000,28.000000,19.000000,62.000000,33.000000
2009-07-24,21,32.000000,59.000000,54.000000,22.000000,67.000000,41.000000
2009-07-24,22,28.000000,55.000000,52.000000,18.000000,70.000000,27.000000
2009-07-24,23,19.000000,35.000000,28.000000,14.000000,62.000000,19.000000
2009-07-25,00,9.000000,29.000000,30.000000,14.000000,55.000000,12.000000
2009-07-25,01,8.000000,14.000000,22.000000,14.000000,48.000000,9.000000
2009-07-25,02,7.000000,11.000000,19.000000,13.000000,43.000000,8.000000
2009-07-25,03,11.000000,9.000000,10.000000,22.000000,42.000000,7.000000
2009-07-25,04,9.000000,11.000000,7.000000,18.000000,41.000000,7.000000
2009-07-25,05,22.000000,13.000000,12.000000,25.000000,40.000000,6.000000
2009-07-25,06,23.000000,23.000000,20.000000,31.000000,42.000000,13.000000
2009-07-25,07,30.000000,30.000000,31.000000,33.000000,43.000000,21.000000
2009-07-25,08,28.000000,30.000000,26.000000,33.000000,46.000000,22.000000
2009-07-25,09,19.000000,22.000000,26.000000,23.000000,48.000000,13.000000
2009-07-25,10,15.000000,14.000000,20.000000,22.000000,47.000000,11.000000
2009-07-25,11,20.000000,14.000000,17.000000,19.000000,49.000000,10.000000
2009-07-25,12,20.000000,11.000000,18.000000,18.000000,50.000000,10.000000
2009-07-25,13,22.000000,12.000000,17.000000,18.000000,50.000000,11.000000
2009-07-25,14,22.000000,12.000000,14.000000,16.000000,52.000000,12.000000
2009-07-25,15,20.000000,12.000000,14.000000,17.000000,52.000000,10.000000
2009-07-25,16,20.000000,13.000000,16.000000,16.000000,51.000000,9.000000
2009-07-25,17,25.000000,10.000000,10.000000,17.000000,51.000000,7.000000
2009-07-25,18,23.000000,18.000000,8.000000,24.000000,51.000000,8.000000
2009-07-25,19,16.000000,29.000000,11.000000,18.000000,57.000000,16.000000
2009-07-25,20,15.000000,35.000000,20.000000,20.000000,62.000000,19.000000
2009-07-25,21,19.000000,37.000000,39.000000,23.000000,60.000000,19.000000
2009-07-25,22,17.000000,35.000000,42.000000,19.000000,57.000000,16.000000
2009-07-25,23,12.000000,36.000000,30.000000,17.000000,54.000000,16.000000
2009-07-26,00,8.000000,22.000000,28.000000,17.000000,48.000000,7.000000
2009-07-26,01,9.000000,13.000000,13.000000,15.000000,44.000000,9.000000
2009-07-26,02,14.000000,24.000000,13.000000,20.000000,43.000000,12.000000
2009-07-26,03,21.000000,25.000000,18.000000,23.000000,46.000000,15.000000
2009-07-26,04,28.000000,29.000000,35.000000,25.000000,46.000000,16.000000
2009-07-26,05,16.000000,19.000000,26.000000,35.000000,44.000000,10.000000
2009-07-26,06,21.000000,17.000000,25.000000,31.000000,43.000000,8.000000
2009-07-26,07,27.000000,28.000000,31.000000,30.000000,42.000000,12.000000
2009-07-26,08,34.000000,31.000000,32.000000,33.000000,43.000000,25.000000
2009-07-26,09,44.000000,34.000000,37.000000,33.000000,47.000000,25.000000
2009-07-26,10,36.000000,32.000000,32.000000,33.000000,51.000000,24.000000
2009-07-26,11,36.000000,14.000000,17.000000,30.000000,50.000000,16.000000
2009-07-26,12,21.000000,10.000000,14.000000,16.000000,48.000000,11.000000
2009-07-26,13,18.000000,10.000000,12.000000,15.000000,48.000000,9.000000
2009-07-26,14,17.000000,10.000000,9.000000,15.000000,49.000000,10.000000
2009-07-26,15,14.000000,13.000000,7.000000,16.000000,49.000000,9.000000
2009-07-26,16,14.000000,17.000000,5.000000,14.000000,48.000000,7.000000
2009-07-26,17,18.000000,10.000000,6.000000,16.000000,49.000000,9.000000
2009-07-26,18,17.000000,16.000000,6.000000,19.000000,49.000000,12.000000
2009-07-26,19,23.000000,20.000000,8.000000,20.000000,51.000000,15.000000
2009-07-26,20,33.000000,27.000000,17.000000,22.000000,56.000000,28.000000
2009-07-26,21,18.000000,38.000000,34.000000,30.000000,52.000000,20.000000
2009-07-26,22,17.000000,38.000000,50.000000,34.000000,20.000000,20.000000
2009-07-26,23,16.000000,33.000000,46.000000,40.000000,22.000000,19.000000
2009-07-27,00,16.000000,35.000000,33.000000,41.000000,19.000000,22.000000
2009-07-27,01,26.000000,30.000000,33.000000,36.000000,17.000000,13.000000
2009-07-27,02,12.000000,32.000000,18.000000,19.000000,20.000000,13.000000
2009-07-27,03,15.000000,30.000000,19.000000,26.000000,21.000000,13.000000
2009-07-27,04,11.000000,20.000000,18.000000,29.000000,21.000000,10.000000
2009-07-27,05,15.000000,26.000000,27.000000,29.000000,32.000000,12.000000
2009-07-27,06,25.000000,33.000000,31.000000,31.000000,21.000000,20.000000
2009-07-27,07,29.000000,34.000000,30.000000,30.000000,26.000000,26.000000
2009-07-27,08,35.000000,34.000000,36.000000,35.000000,19.000000,26.000000
2009-07-27,09,51.000000,27.000000,24.000000,40.000000,21.000000,33.000000
2009-07-27,10,35.000000,26.000000,18.000000,29.000000,17.000000,18.000000
2009-07-27,11,24.000000,18.000000,15.000000,18.000000,20.000000,10.000000
2009-07-27,12,23.000000,16.000000,13.000000,16.000000,19.000000,11.000000
2009-07-27,13,23.000000,11.000000,14.000000,18.000000,20.000000,11.000000
2009-07-27,14,24.000000,14.000000,12.000000,37.000000,21.000000,14.000000
2009-07-27,15,21.000000,15.000000,9.000000,17.000000,21.000000,13.000000
2009-07-27,16,19.000000,18.000000,8.000000,16.000000,21.000000,12.000000
2009-07-27,17,22.000000,16.000000,6.000000,16.000000,21.000000,15.000000
2009-07-27,18,22.000000,23.000000,9.000000,20.000000,21.000000,16.000000
2009-07-27,19,24.000000,28.000000,8.000000,23.000000,21.000000,22.000000
2009-07-27,20,33.000000,39.000000,18.000000,30.000000,20.000000,27.000000
2009-07-27,21,18.000000,49.000000,22.000000,42.000000,21.000000,27.000000
2009-07-27,22,15.000000,44.000000,17.000000,40.000000,21.000000,15.000000
2009-07-27,23,7.000000,28.000000,13.000000,31.000000,21.000000,8.000000
2009-07-28,00,5.000000,18.000000,13.000000,18.000000,21.000000,5.000000
2009-07-28,01,6.000000,14.000000,10.000000,17.000000,21.000000,5.000000
2009-07-28,02,11.000000,15.000000,10.000000,20.000000,21.000000,6.000000
2009-07-28,03,7.000000,15.000000,9.000000,20.000000,21.000000,4.000000
2009-07-28,04,9.000000,15.000000,14.000000,21.000000,21.000000,4.000000
2009-07-28,05,11.000000,26.000000,24.000000,27.000000,21.000000,8.000000
2009-07-28,06,24.000000,31.000000,25.000000,27.000000,18.000000,13.000000
2009-07-28,07,29.000000,29.000000,28.000000,28.000000,20.000000,23.000000
2009-07-28,08,27.000000,28.000000,25.000000,29.000000,19.000000,23.000000
2009-07-28,09,21.000000,20.000000,21.000000,31.000000,20.000000,15.000000
2009-07-28,10,14.000000,14.000000,16.000000,26.000000,21.000000,7.000000
2009-07-28,11,14.000000,16.000000,21.000000,20.000000,20.000000,7.000000
2009-07-28,12,17.000000,13.000000,19.000000,17.000000,20.000000,6.000000
2009-07-28,13,15.000000,13.000000,21.000000,18.000000,29.000000,8.000000
2009-07-28,14,8.000000,17.000000,15.000000,14.000000,43.000000,8.000000
2009-07-28,15,11.000000,17.000000,14.000000,12.000000,47.000000,8.000000
2009-07-28,16,9.000000,17.000000,8.000000,12.000000,48.000000,7.000000
2009-07-28,17,8.000000,19.000000,8.000000,12.000000,50.000000,10.000000
2009-07-28,18,8.000000,23.000000,14.000000,14.000000,48.000000,11.000000
2009-07-28,19,9.000000,28.000000,15.000000,15.000000,47.000000,14.000000
2009-07-28,20,12.000000,34.000000,30.000000,19.000000,50.000000,18.000000
2009-07-28,21,10.000000,24.000000,29.000000,17.000000,51.000000,13.000000
2009-07-28,22,9.000000,20.000000,24.000000,17.000000,49.000000,10.000000
2009-07-28,23,7.000000,13.000000,14.000000,15.000000,46.000000,7.000000
2009-07-29,00,5.000000,13.000000,17.000000,13.000000,43.000000,8.000000
2009-07-29,01,5.000000,15.000000,13.000000,16.000000,40.000000,8.000000
2009-07-29,02,7.000000,14.000000,11.000000,21.000000,40.000000,10.000000
2009-07-29,03,9.000000,9.000000,7.000000,18.000000,38.000000,4.000000
2009-07-29,04,8.000000,8.000000,9.000000,19.000000,38.000000,4.000000
2009-07-29,05,11.000000,14.000000,11.000000,18.000000,39.000000,6.000000
2009-07-29,06,16.000000,25.000000,24.000000,26.000000,41.000000,9.000000
2009-07-29,07,17.000000,23.000000,28.000000,30.000000,42.000000,9.000000
2009-07-29,08,20.000000,29.000000,26.000000,28.000000,42.000000,13.000000
2009-07-29,09,14.000000,26.000000,25.000000,25.000000,43.000000,10.000000
2009-07-29,10,14.000000,17.000000,18.000000,21.000000,42.000000,11.000000
2009-07-29,11,14.000000,13.000000,19.000000,23.000000,45.000000,10.000000
2009-07-29,12,10.000000,13.000000,19.000000,15.000000,47.000000,7.000000
2009-07-29,13,16.000000,12.000000,20.000000,18.000000,47.000000,6.000000
2009-07-29,14,14.000000,12.000000,12.000000,21.000000,45.000000,5.000000
2009-07-29,15,15.000000,16.000000,15.000000,16.000000,44.000000,5.000000
2009-07-29,16,9.000000,24.000000,12.000000,16.000000,44.000000,12.000000
2009-07-29,17,8.000000,17.000000,10.000000,14.000000,48.000000,12.000000
2009-07-29,18,7.000000,17.000000,14.000000,14.000000,47.000000,7.000000
2009-07-29,19,11.000000,22.000000,19.000000,18.000000,47.000000,8.000000
2009-07-29,20,14.000000,21.000000,29.000000,26.000000,46.000000,10.000000
2009-07-29,21,17.000000,21.000000,28.000000,28.000000,48.000000,11.000000
2009-07-29,22,21.000000,18.000000,25.000000,23.000000,47.000000,12.000000
2009-07-29,23,13.000000,14.000000,19.000000,21.000000,45.000000,15.000000
2009-07-30,00,8.000000,14.000000,22.000000,16.000000,42.000000,9.000000
2009-07-30,01,7.000000,15.000000,20.000000,18.000000,40.000000,8.000000
2009-07-30,02,8.000000,13.000000,23.000000,14.000000,40.000000,7.000000
2009-07-30,03,8.000000,12.000000,23.000000,15.000000,39.000000,7.000000
2009-07-30,04,9.000000,9.000000,17.000000,21.000000,38.000000,5.000000
2009-07-30,05,17.000000,12.000000,18.000000,25.000000,38.000000,5.000000
2009-07-30,06,18.000000,18.000000,21.000000,27.000000,39.000000,6.000000
2009-07-30,07,20.000000,26.000000,27.000000,28.000000,42.000000,10.000000
2009-07-30,08,18.000000,23.000000,28.000000,26.000000,42.000000,13.000000
2009-07-30,09,13.000000,23.000000,26.000000,21.000000,44.000000,10.000000
2009-07-30,10,10.000000,13.000000,20.000000,22.000000,43.000000,7.000000
2009-07-30,11,10.000000,12.000000,16.000000,22.000000,43.000000,8.000000
2009-07-30,12,14.000000,9.000000,10.000000,21.000000,45.000000,6.000000
2009-07-30,13,16.000000,9.000000,16.000000,17.000000,46.000000,6.000000
2009-07-30,14,20.000000,11.000000,14.000000,18.000000,45.000000,8.000000
2009-07-30,15,29.000000,15.000000,16.000000,20.000000,45.000000,9.000000
2009-07-30,16,33.000000,13.000000,15.000000,20.000000,47.000000,10.000000
2009-07-30,17,19.000000,,11.000000,20.000000,49.000000,10.000000
2009-07-30,18,13.000000,,14.000000,19.000000,51.000000,11.000000
2009-07-30,19,9.000000,,16.000000,16.000000,52.000000,8.000000
2009-07-30,20,12.000000,,30.000000,20.000000,49.000000,11.000000
2009-07-30,21,16.000000,,37.000000,28.000000,49.000000,18.000000
2009-07-30,22,13.000000,,35.000000,26.000000,49.000000,17.000000
2009-07-30,23,14.000000,,28.000000,24.000000,47.000000,18.000000
2009-07-31,00,13.000000,,25.000000,20.000000,44.000000,15.000000
2009-07-31,01,8.000000,,19.000000,13.000000,42.000000,8.000000
2009-07-31,02,5.000000,,12.000000,13.000000,40.000000,5.000000
2009-07-31,03,7.000000,,9.000000,19.000000,39.000000,5.000000
2009-07-31,04,11.000000,,8.000000,21.000000,38.000000,5.000000
2009-07-31,05,10.000000,,13.000000,21.000000,38.000000,4.000000
2009-07-31,06,19.000000,,17.000000,24.000000,38.000000,6.000000
2009-07-31,07,21.000000,10.000000,23.000000,28.000000,39.000000,12.000000
2009-07-31,08,22.000000,10.000000,18.000000,28.000000,40.000000,12.000000
2009-07-31,09,25.000000,10.000000,22.000000,26.000000,41.000000,13.000000
2009-07-31,10,30.000000,10.000000,25.000000,30.000000,43.000000,24.000000
2009-07-31,11,40.000000,28.000000,18.000000,23.000000,46.000000,28.000000
2009-07-31,12,41.000000,55.000000,18.000000,20.000000,49.000000,25.000000
2009-07-31,13,33.000000,49.000000,8.000000,20.000000,50.000000,33.000000
2009-07-31,14,24.000000,57.000000,11.000000,20.000000,53.000000,24.000000
2009-07-31,15,26.000000,42.000000,14.000000,19.000000,51.000000,18.000000
2009-07-31,16,33.000000,37.000000,12.000000,23.000000,50.000000,13.000000
2009-07-31,17,19.000000,41.000000,15.000000,21.000000,51.000000,10.000000
2009-07-31,18,21.000000,34.000000,15.000000,21.000000,50.000000,11.000000
2009-07-31,19,13.000000,45.000000,35.000000,22.000000,49.000000,11.000000
2009-07-31,20,12.000000,49.000000,27.000000,23.000000,49.000000,13.000000
2009-07-31,21,16.000000,55.000000,34.000000,28.000000,50.000000,13.000000
2009-07-31,22,17.000000,53.000000,36.000000,25.000000,50.000000,13.000000
2009-07-31,23,13.000000,46.000000,39.000000,25.000000,49.000000,8.000000
2009-08-01,00,9.000000,32.000000,20.000000,23.000000,45.000000,7.000000
2009-08-01,01,6.000000,33.000000,16.000000,16.000000,42.000000,6.000000
2009-08-01,02,5.000000,28.000000,10.000000,17.000000,40.000000,6.000000
2009-08-01,03,7.000000,31.000000,6.000000,18.000000,39.000000,6.000000
2009-08-01,04,8.000000,42.000000,11.000000,17.000000,40.000000,23.000000
2009-08-01,05,21.000000,54.000000,20.000000,37.000000,41.000000,40.000000
2009-08-01,06,39.000000,64.000000,24.000000,35.000000,46.000000,41.000000
2009-08-01,07,46.000000,83.000000,39.000000,35.000000,50.000000,53.000000
2009-08-01,08,40.000000,96.000000,31.000000,40.000000,52.000000,50.000000
2009-08-01,09,36.000000,90.000000,41.000000,34.000000,56.000000,45.000000
2009-08-01,10,34.000000,99.000000,30.000000,40.000000,59.000000,46.000000
2009-08-01,11,24.000000,80.000000,23.000000,34.000000,64.000000,41.000000
2009-08-01,12,23.000000,68.000000,26.000000,26.000000,64.000000,43.000000
2009-08-01,13,37.000000,51.000000,16.000000,20.000000,59.000000,40.000000
2009-08-01,14,24.000000,39.000000,19.000000,17.000000,56.000000,30.000000
2009-08-01,15,25.000000,40.000000,9.000000,20.000000,54.000000,23.000000
2009-08-01,16,22.000000,48.000000,9.000000,18.000000,52.000000,
2009-08-01,17,20.000000,51.000000,7.000000,21.000000,54.000000,16.000000
2009-08-01,18,19.000000,49.000000,9.000000,18.000000,56.000000,14.000000
2009-08-01,19,17.000000,56.000000,10.000000,16.000000,54.000000,16.000000
2009-08-01,20,24.000000,72.000000,28.000000,19.000000,54.000000,16.000000
2009-08-01,21,25.000000,78.000000,42.000000,19.000000,55.000000,28.000000
2009-08-01,22,20.000000,59.000000,49.000000,39.000000,56.000000,18.000000
2009-08-01,23,20.000000,51.000000,49.000000,40.000000,54.000000,16.000000
2009-08-02,00,19.000000,44.000000,50.000000,38.000000,51.000000,15.000000
2009-08-02,01,13.000000,49.000000,50.000000,31.000000,50.000000,18.000000
2009-08-02,02,17.000000,63.000000,37.000000,23.000000,48.000000,11.000000
2009-08-02,03,19.000000,68.000000,32.000000,17.000000,46.000000,17.000000
2009-08-02,04,23.000000,45.000000,27.000000,29.000000,43.000000,20.000000
2009-08-02,05,23.000000,72.000000,29.000000,30.000000,42.000000,26.000000
2009-08-02,06,20.000000,73.000000,30.000000,28.000000,43.000000,31.000000
2009-08-02,07,25.000000,96.000000,30.000000,27.000000,43.000000,28.000000
2009-08-02,08,24.000000,92.000000,25.000000,28.000000,45.000000,26.000000
2009-08-02,09,35.000000,60.000000,23.000000,27.000000,50.000000,40.000000
2009-08-02,10,36.000000,38.000000,16.000000,26.000000,47.000000,17.000000
2009-08-02,11,21.000000,35.000000,16.000000,21.000000,46.000000,8.000000
2009-08-02,12,16.000000,37.000000,14.000000,18.000000,47.000000,8.000000
2009-08-02,13,16.000000,29.000000,12.000000,16.000000,47.000000,9.000000
2009-08-02,14,16.000000,27.000000,10.000000,15.000000,47.000000,9.000000
2009-08-02,15,17.000000,26.000000,15.000000,16.000000,48.000000,9.000000
2009-08-02,16,18.000000,24.000000,10.000000,16.000000,48.000000,6.000000
2009-08-02,17,19.000000,24.000000,8.000000,19.000000,49.000000,9.000000
2009-08-02,18,19.000000,38.000000,7.000000,19.000000,49.000000,14.000000
2009-08-02,19,26.000000,45.000000,10.000000,16.000000,52.000000,18.000000
2009-08-02,20,29.000000,63.000000,23.000000,20.000000,57.000000,24.000000
2009-08-02,21,21.000000,75.000000,49.000000,33.000000,58.000000,19.000000
2009-08-02,22,23.000000,78.000000,58.000000,32.000000,57.000000,25.000000
2009-08-02,23,19.000000,85.000000,43.000000,19.000000,56.000000,19.000000
2009-08-03,00,8.000000,40.000000,21.000000,13.000000,50.000000,10.000000
2009-08-03,01,4.000000,26.000000,17.000000,13.000000,44.000000,5.000000
2009-08-03,02,4.000000,24.000000,14.000000,12.000000,41.000000,11.000000
2009-08-03,03,6.000000,31.000000,12.000000,13.000000,40.000000,11.000000
2009-08-03,04,8.000000,33.000000,10.000000,20.000000,39.000000,9.000000
2009-08-03,05,9.000000,36.000000,19.000000,26.000000,40.000000,6.000000
2009-08-03,06,11.000000,54.000000,22.000000,30.000000,41.000000,8.000000
2009-08-03,07,21.000000,69.000000,24.000000,33.000000,41.000000,21.000000
2009-08-03,08,24.000000,55.000000,22.000000,27.000000,41.000000,23.000000
2009-08-03,09,26.000000,52.000000,61.000000,26.000000,46.000000,21.000000
2009-08-03,10,25.000000,42.000000,17.000000,20.000000,45.000000,17.000000
2009-08-03,11,19.000000,34.000000,18.000000,17.000000,47.000000,13.000000
2009-08-03,12,19.000000,31.000000,15.000000,15.000000,46.000000,11.000000
2009-08-03,13,20.000000,30.000000,14.000000,15.000000,47.000000,11.000000
2009-08-03,14,73.000000,32.000000,11.000000,17.000000,47.000000,8.000000
2009-08-03,15,23.000000,32.000000,9.000000,15.000000,47.000000,10.000000
2009-08-03,16,22.000000,32.000000,7.000000,17.000000,48.000000,13.000000
2009-08-03,17,21.000000,39.000000,8.000000,18.000000,49.000000,17.000000
2009-08-03,18,32.000000,41.000000,10.000000,20.000000,51.000000,17.000000
2009-08-03,19,16.000000,60.000000,15.000000,66.000000,52.000000,14.000000
2009-08-03,20,18.000000,60.000000,32.000000,25.000000,52.000000,18.000000
2009-08-03,21,23.000000,67.000000,58.000000,29.000000,53.000000,22.000000
2009-08-03,22,20.000000,54.000000,53.000000,28.000000,54.000000,9.000000
2009-08-03,23,12.000000,38.000000,44.000000,22.000000,50.000000,10.000000
2009-08-04,00,6.000000,32.000000,30.000000,18.000000,45.000000,5.000000
2009-08-04,01,5.000000,22.000000,9.000000,15.000000,42.000000,6.000000
2009-08-04,02,5.000000,20.000000,6.000000,12.000000,39.000000,5.000000
2009-08-04,03,9.000000,26.000000,13.000000,12.000000,38.000000,5.000000
2009-08-04,04,5.000000,22.000000,15.000000,14.000000,38.000000,5.000000
2009-08-04,05,7.000000,26.000000,15.000000,20.000000,38.000000,7.000000
2009-08-04,06,10.000000,36.000000,18.000000,22.000000,38.000000,8.000000
2009-08-04,07,17.000000,43.000000,20.000000,25.000000,41.000000,18.000000
2009-08-04,08,16.000000,49.000000,20.000000,27.000000,41.000000,20.000000
2009-08-04,09,19.000000,39.000000,21.000000,21.000000,44.000000,18.000000
2009-08-04,10,14.000000,32.000000,16.000000,16.000000,45.000000,11.000000
2009-08-04,11,13.000000,28.000000,16.000000,15.000000,46.000000,10.000000
2009-08-04,12,17.000000,25.000000,15.000000,16.000000,47.000000,9.000000
2009-08-04,13,23.000000,28.000000,19.000000,15.000000,46.000000,11.000000
2009-08-04,14,37.000000,27.000000,20.000000,15.000000,47.000000,16.000000
2009-08-04,15,18.000000,27.000000,9.000000,15.000000,48.000000,9.000000
2009-08-04,16,20.000000,26.000000,11.000000,14.000000,48.000000,9.000000
2009-08-04,17,19.000000,27.000000,14.000000,17.000000,48.000000,7.000000
2009-08-04,18,21.000000,38.000000,14.000000,29.000000,36.000000,11.000000
2009-08-04,19,36.000000,51.000000,12.000000,26.000000,,18.000000
2009-08-04,20,21.000000,77.000000,21.000000,23.000000,,27.000000
2009-08-04,21,23.000000,73.000000,20.000000,30.000000,,23.000000
2009-08-04,22,23.000000,58.000000,16.000000,25.000000,,29.000000
2009-08-04,23,10.000000,50.000000,22.000000,14.000000,,8.000000
2009-08-05,00,9.000000,38.000000,17.000000,13.000000,,12.000000
2009-08-05,01,11.000000,30.000000,10.000000,24.000000,,10.000000
2009-08-05,02,12.000000,39.000000,10.000000,20.000000,,14.000000
2009-08-05,03,10.000000,45.000000,12.000000,23.000000,,10.000000
2009-08-05,04,13.000000,40.000000,15.000000,20.000000,,7.000000
2009-08-05,05,18.000000,42.000000,22.000000,29.000000,,11.000000
2009-08-05,06,25.000000,59.000000,20.000000,30.000000,,26.000000
2009-08-05,07,26.000000,70.000000,33.000000,28.000000,,30.000000
2009-08-05,08,34.000000,61.000000,32.000000,34.000000,,26.000000
2009-08-05,09,33.000000,47.000000,22.000000,31.000000,,21.000000
2009-08-05,10,41.000000,37.000000,16.000000,26.000000,,18.000000
2009-08-05,11,30.000000,32.000000,15.000000,17.000000,,13.000000
2009-08-05,12,26.000000,28.000000,15.000000,17.000000,,11.000000
2009-08-05,13,23.000000,31.000000,14.000000,18.000000,,9.000000
2009-08-05,14,20.000000,26.000000,14.000000,16.000000,,8.000000
2009-08-05,15,17.000000,30.000000,12.000000,16.000000,,7.000000
2009-08-05,16,21.000000,36.000000,9.000000,17.000000,,8.000000
2009-08-05,17,26.000000,47.000000,7.000000,19.000000,,16.000000
2009-08-05,18,28.000000,47.000000,8.000000,17.000000,,14.000000
2009-08-05,19,31.000000,58.000000,13.000000,20.000000,,18.000000
2009-08-05,20,19.000000,74.000000,28.000000,26.000000,,21.000000
2009-08-05,21,25.000000,81.000000,49.000000,31.000000,,23.000000
2009-08-05,22,20.000000,74.000000,54.000000,29.000000,,18.000000
2009-08-05,23,23.000000,44.000000,35.000000,18.000000,,14.000000
2009-08-06,00,10.000000,42.000000,16.000000,14.000000,,8.000000
2009-08-06,01,6.000000,28.000000,12.000000,13.000000,,7.000000
2009-08-06,02,7.000000,31.000000,17.000000,12.000000,,7.000000
2009-08-06,03,7.000000,32.000000,10.000000,13.000000,,6.000000
2009-08-06,04,6.000000,37.000000,8.000000,29.000000,,5.000000
2009-08-06,05,15.000000,40.000000,19.000000,23.000000,,9.000000
2009-08-06,06,21.000000,49.000000,25.000000,31.000000,,12.000000
2009-08-06,07,28.000000,61.000000,34.000000,35.000000,,23.000000
2009-08-06,08,31.000000,59.000000,34.000000,34.000000,,22.000000
2009-08-06,09,28.000000,43.000000,21.000000,29.000000,,17.000000
2009-08-06,10,28.000000,40.000000,15.000000,19.000000,,12.000000
2009-08-06,11,21.000000,32.000000,18.000000,16.000000,,10.000000
2009-08-06,12,24.000000,28.000000,15.000000,16.000000,,10.000000
2009-08-06,13,21.000000,27.000000,15.000000,16.000000,,8.000000
2009-08-06,14,19.000000,31.000000,11.000000,16.000000,,8.000000
2009-08-06,15,18.000000,35.000000,10.000000,16.000000,,10.000000
2009-08-06,16,21.000000,45.000000,10.000000,20.000000,,11.000000
2009-08-06,17,23.000000,45.000000,9.000000,15.000000,,15.000000
2009-08-06,18,29.000000,54.000000,10.000000,19.000000,,17.000000
2009-08-06,19,21.000000,59.000000,17.000000,19.000000,,18.000000
2009-08-06,20,18.000000,66.000000,32.000000,21.000000,,17.000000
2009-08-06,21,26.000000,65.000000,48.000000,30.000000,,20.000000
2009-08-06,22,13.000000,66.000000,44.000000,19.000000,,18.000000
2009-08-06,23,7.000000,38.000000,20.000000,13.000000,,9.000000
2009-08-07,00,6.000000,34.000000,16.000000,14.000000,,8.000000
2009-08-07,01,7.000000,32.000000,10.000000,12.000000,,6.000000
2009-08-07,02,6.000000,28.000000,25.000000,22.000000,,9.000000
2009-08-07,03,10.000000,40.000000,10.000000,17.000000,,6.000000
2009-08-07,04,5.000000,29.000000,15.000000,15.000000,,4.000000
2009-08-07,05,20.000000,40.000000,27.000000,29.000000,,18.000000
2009-08-07,06,35.000000,71.000000,35.000000,33.000000,,17.000000
2009-08-07,07,31.000000,96.000000,45.000000,37.000000,,39.000000
2009-08-07,08,29.000000,92.000000,41.000000,37.000000,,46.000000
2009-08-07,09,35.000000,69.000000,33.000000,38.000000,,36.000000
2009-08-07,10,29.000000,47.000000,23.000000,39.000000,,23.000000
2009-08-07,11,34.000000,51.000000,19.000000,33.000000,,15.000000
2009-08-07,12,23.000000,38.000000,29.000000,26.000000,,14.000000
2009-08-07,13,15.000000,38.000000,30.000000,22.000000,,11.000000
2009-08-07,14,14.000000,35.000000,25.000000,19.000000,,7.000000
2009-08-07,15,9.000000,30.000000,24.000000,17.000000,,6.000000
2009-08-07,16,16.000000,29.000000,17.000000,17.000000,,5.000000
