2014-01-08,06,0.300000,1.480000,,0.820000,1.940000,2.100000,2.550000,1.080000,0.770000
2014-01-08,07,0.820000,2.060000,,1.580000,2.330000,3.630000,2.390000,2.500000,1.420000
2014-01-08,08,3.100000,3.210000,,4.680000,2.750000,2.770000,3.870000,4.120000,3.640000
2014-01-08,09,2.970000,4.130000,,2.070000,1.990000,1.580000,4.850000,4.170000,4.370000
2014-01-08,10,1.380000,3.080000,,2.310000,1.670000,1.120000,2.360000,2.520000,3.060000
2014-01-08,11,1.400000,1.690000,,1.800000,1.090000,0.540000,1.580000,1.440000,1.680000
2014-01-08,12,1.150000,0.870000,,1.430000,0.720000,0.740000,0.610000,0.820000,0.710000
2014-01-08,13,0.430000,0.690000,,1.050000,0.570000,0.830000,0.310000,0.530000,0.630000
2014-01-08,14,0.370000,0.870000,,0.650000,0.510000,0.770000,0.530000,0.550000,0.440000
2014-01-08,15,0.310000,0.540000,,0.530000,0.400000,0.430000,0.250000,0.450000,0.300000
2014-01-08,16,0.240000,0.380000,,0.450000,0.400000,0.390000,0.170000,0.480000,0.230000
2014-01-08,17,0.220000,0.450000,,0.460000,0.410000,0.620000,0.180000,0.560000,0.220000
2014-01-08,18,0.320000,0.480000,,0.610000,0.490000,0.660000,0.290000,0.700000,0.330000
2014-01-08,19,0.450000,1.470000,,1.140000,1.100000,1.950000,0.880000,1.330000,0.950000
2014-01-08,20,0.840000,3.010000,,2.570000,2.060000,3.080000,2.170000,1.750000,1.950000
2014-01-08,21,0.950000,3.410000,,2.190000,2.220000,3.830000,2.540000,1.360000,3.210000
2014-01-08,22,1.320000,2.350000,,1.440000,2.660000,3.410000,2.640000,2.500000,2.180000
2014-01-08,23,1.150000,2.680000,,1.520000,2.150000,2.380000,3.480000,2.690000,2.200000
2014-01-09,00,0.410000,3.020000,,1.310000,2.750000,1.360000,2.900000,1.700000,2.220000
2014-01-09,01,0.390000,1.720000,,1.870000,2.950000,0.650000,2.280000,1.580000,3.140000
2014-01-09,02,0.350000,1.360000,,1.750000,2.430000,0.400000,2.510000,0.980000,3.610000
2014-01-09,03,0.590000,1.150000,,1.590000,1.080000,0.660000,2.330000,1.110000,2.550000
2014-01-09,04,0.460000,1.000000,,0.900000,0.980000,1.050000,2.490000,0.900000,1.570000
2014-01-09,05,0.200000,0.860000,,0.860000,1.170000,0.860000,2.230000,0.880000,1.550000
2014-01-09,06,0.250000,1.320000,,0.680000,1.650000,1.400000,2.460000,1.290000,1.760000
2014-01-09,07,0.760000,2.730000,,2.920000,2.630000,4.680000,2.600000,2.410000,2.680000
2014-01-09,08,1.890000,3.940000,,3.630000,4.260000,3.320000,4.620000,3.020000,3.190000
2014-01-09,09,2.810000,3.400000,,2.660000,4.760000,2.270000,4.640000,3.130000,2.960000
2014-01-09,10,2.170000,2.770000,,1.560000,2.490000,1.290000,3.500000,1.850000,1.580000
2014-01-09,11,1.560000,1.850000,,1.110000,1.820000,0.830000,1.730000,1.170000,1.400000
2014-01-09,12,1.160000,1.210000,,0.740000,1.050000,0.790000,0.370000,0.790000,0.590000
2014-01-09,13,0.420000,0.860000,,0.530000,0.440000,0.560000,0.180000,0.560000,0.390000
